J_kSalt_50K_v6_w,eps1,eps2
3429,-0.961697212,1.4653603
3430,-0.959885887,1.46375657
3431,-0.95807606,1.462153581
3432,-0.956266475,1.460553657
3433,-0.954457131,1.458956793
3434,-0.952672498,1.45737322
3435,-0.950866135,1.455777818
3436,-0.949083193,1.454198017
3437,-0.947300461,1.452621253
3438,-0.945496053,1.451032666
3439,-0.94371627,1.449457343
3440,-0.941936698,1.447885047
3441,-0.940157341,1.446315776
3442,-0.938380702,1.444744908
3443,-0.936603027,1.443179365
3444,-0.93482807,1.441612227
3445,-0.93305333,1.440048101
3446,-0.931303057,1.438497191
3447,-0.929529985,1.436936775
3448,-0.927758381,1.435377062
3449,-0.926011194,1.43383055
3450,-0.924241261,1.432274534
3451,-0.922496959,1.430729417
3452,-0.920728698,1.429177089
3453,-0.918986034,1.427635652
3454,-0.917244804,1.426094907
3455,-0.915480919,1.424544666
3456,-0.913741329,1.423007591
3457,-0.912001928,1.421473486
3458,-0.910265209,1.419937787
3459,-0.908529926,1.418402777
3460,-0.906794833,1.416870732
3461,-0.905038438,1.415326923
3462,-0.903306234,1.413796253
3463,-0.901575467,1.412266269
3464,-0.899846136,1.41073697
3465,-0.898118241,1.409208356
3466,-0.896391782,1.407680429
3467,-0.894665517,1.40615545
3468,-0.892941931,1.404628891
3469,-0.891219781,1.403103018
3470,-0.889521649,1.401590245
3471,-0.887802354,1.400065739
3472,-0.886084495,1.398541919
3473,-0.884368073,1.397018784
3474,-0.882653087,1.395496335
3475,-0.880940776,1.393972322
3476,-0.879229901,1.392448998
3477,-0.877520461,1.390926364
3478,-0.875812456,1.389404418
3479,-0.874105887,1.387883161
3480,-0.872379584,1.386347978
3481,-0.870678376,1.384823628
3482,-0.868977366,1.38330221
3483,-0.867280263,1.381777014
3484,-0.865562256,1.380240159
3485,-0.863868036,1.378716366
3486,-0.862154182,1.377178692
3487,-0.860466549,1.375649618
3488,-0.85875808,1.374108912
3489,-0.857052309,1.372566699
3490,-0.855350471,1.371020762
3491,-0.853651328,1.369473331
3492,-0.851933916,1.367909868
3493,-0.850221696,1.366340499
3494,-0.848517129,1.364760808
3495,-0.846782076,1.363135125
3496,-0.84494651,1.361537509
3497,-0.843138386,1.359998408
3498,-0.841325737,1.358471027
3499,-0.839533096,1.356963224
3500,-0.83774082,1.355458266
3501,-0.835947681,1.353958352
3502,-0.83415491,1.352461268
3503,-0.832384503,1.350979294
3504,-0.83061443,1.349500134
3505,-0.828823959,1.348009309
3506,-0.827055801,1.34653357
3507,-0.825289206,1.34505844
3508,-0.823524174,1.343583918
3509,-0.821760705,1.342110004
3510,-0.819976928,1.340624439
3511,-0.818216602,1.339151746
3512,-0.81645784,1.337679661
3513,-0.814701865,1.336206002
3514,-0.812947452,1.334732956
3515,-0.811194602,1.333260522
3516,-0.809422776,1.331774284
3517,-0.807675514,1.33029873
3518,-0.805909312,1.32880939
3519,-0.804166413,1.32733291
3520,-0.80240583,1.325840488
3521,-0.800648064,1.324346536
3522,-0.798894336,1.322848894
3523,-0.797121787,1.321337522
3524,-0.795376148,1.319832535
3525,-0.793612941,1.318311683
3526,-0.791833441,1.31677283
3527,-0.790080822,1.315240405
3528,-0.788291618,1.313675669
3529,-0.786510201,1.312100901
3530,-0.784716281,1.310501791
3531,-0.782912344,1.308874087
3532,-0.781104527,1.307207116
3533,-0.779243143,1.305438708
3534,-0.777207407,1.303582528
3535,-0.774894662,1.301919808
3536,-0.772659277,1.300424709
3537,-0.770469648,1.299002754
3538,-0.768289,1.297618829
3539,-0.766141022,1.296280754
3540,-0.763985433,1.294959881
3541,-0.761867217,1.293676227
3542,-0.759742528,1.292407557
3543,-0.757655052,1.291176026
3544,-0.755563456,1.289955154
3545,-0.753468956,1.288742792
3546,-0.751411472,1.287567473
3547,-0.749351006,1.286400608
3548,-0.747287557,1.285242175
3549,-0.745262146,1.284118585
3550,-0.743212576,1.282991216
3551,-0.741200928,1.281898638
3552,-0.739187397,1.280812288
3553,-0.737189378,1.279750625
3554,-0.735189437,1.278695147
3555,-0.73320493,1.277664304
3556,-0.731238235,1.276653866
3557,-0.729265891,1.275655843
3558,-0.727310066,1.274680275
3559,-0.725367054,1.273733417
3560,-0.723438014,1.272813139
3561,-0.721538921,1.271939941
3562,-0.719666015,1.271120041
3563,-0.717848908,1.270446248
3564,-0.716357075,1.269648086
3565,-0.714789904,1.268693434
3566,-0.713217676,1.267701662
3567,-0.711635568,1.266681148
3568,-0.710042406,1.265634012
3569,-0.708433366,1.264568599
3570,-0.706831689,1.263492948
3571,-0.705214197,1.262399058
3572,-0.703600445,1.261301191
3573,-0.701992868,1.260195216
3574,-0.700367119,1.25907519
3575,-0.698746359,1.257949155
3576,-0.697128152,1.256821257
3577,-0.695514932,1.255687372
3578,-0.693883636,1.254539478
3579,-0.692256142,1.253387683
3580,-0.690632447,1.252231999
3581,-0.689011337,1.251074493
3582,-0.68737468,1.249898899
3583,-0.685761183,1.248733659
3584,-0.684130955,1.247552412
3585,-0.682484047,1.246355171
3586,-0.680861494,1.245166254
3587,-0.679223507,1.243959321
3588,-0.677588166,1.24275063
3589,-0.67593867,1.241521908
3590,-0.674312278,1.240303598
3591,-0.672651354,1.239053148
3592,-0.671017173,1.237807014
3593,-0.669367719,1.236542969
3594,-0.667704256,1.235259
3595,-0.666028049,1.2339531
3596,-0.664361893,1.232633372
3597,-0.662684269,1.231289752
3598,-0.660998864,1.229916196
3599,-0.659289096,1.228494557
3600,-0.657559915,1.22701682
3601,-0.655776183,1.22540427
3602,-0.653759998,1.223679476
3603,-0.651383715,1.222193646
3604,-0.649119008,1.220937881
3605,-0.64686913,1.219752492
3606,-0.644661328,1.218637384
3607,-0.642480156,1.217572308
3608,-0.640307834,1.21654106
3609,-0.638145504,1.215541572
3610,-0.636014347,1.214583912
3611,-0.633895435,1.213653912
3612,-0.631781918,1.212744682
3613,-0.629684526,1.211865462
3614,-0.627597629,1.211007372
3615,-0.625523949,1.210174804
3616,-0.623461431,1.209366516
3617,-0.621408027,1.208581262
3618,-0.619368877,1.207819453
3619,-0.61733796,1.207077421
3620,-0.615318754,1.206362756
3621,-0.613311645,1.205670246
3622,-0.611317342,1.205003067
3623,-0.609332589,1.204361955
3624,-0.607361282,1.203749317
3625,-0.605404114,1.203168317
3626,-0.603461009,1.202618928
3627,-0.601533404,1.202107504
3628,-0.599625439,1.201644802
3629,-0.597741694,1.201236411
3630,-0.595889992,1.200909024
3631,-0.594120119,1.200797157
3632,-0.592780155,1.200572388
3633,-0.591445367,1.200129361
3634,-0.590077489,1.19959144
3635,-0.58868898,1.199004503
3636,-0.587288756,1.198384988
3637,-0.585880301,1.19774051
3638,-0.584466348,1.197075496
3639,-0.583046438,1.196395103
3640,-0.58162133,1.195702524
3641,-0.580196176,1.194998259
3642,-0.578765367,1.194286959
3643,-0.57733527,1.193567172
3644,-0.575903447,1.192842808
3645,-0.57447113,1.192111922
3646,-0.573037104,1.191376468
3647,-0.571604045,1.190640845
3648,-0.570171234,1.189901882
3649,-0.568739392,1.189162752
3650,-0.567306579,1.18842223
3651,-0.565876679,1.187682765
3652,-0.564447749,1.186943132
3653,-0.563022438,1.186207717
3654,-0.561597577,1.185477229
3655,-0.560175612,1.18474779
3656,-0.55875866,1.184028875
3657,-0.557344774,1.183319248
3658,-0.555938504,1.182624505
3659,-0.554541933,1.181954094
3660,-0.55317308,1.181351959
3661,-0.551951971,1.18071858
3662,-0.550748761,1.179998607
3663,-0.549530762,1.179230818
3664,-0.548306064,1.178436608
3665,-0.547072945,1.177622997
3666,-0.54583597,1.176795603
3667,-0.544593931,1.17595636
3668,-0.5433493,1.175101446
3669,-0.542102251,1.174239082
3670,-0.540852107,1.173366135
3671,-0.539597657,1.172484531
3672,-0.538343967,1.171594819
3673,-0.537085997,1.17069647
3674,-0.535828808,1.169790035
3675,-0.534568049,1.168878117
3676,-0.533306181,1.167956908
3677,-0.532042672,1.167031456
3678,-0.530778754,1.166099863
3679,-0.529512534,1.165160911
3680,-0.528244022,1.164214612
3681,-0.52697703,1.163263422
3682,-0.525707766,1.162304902
3683,-0.524435016,1.161340957
3684,-0.523163809,1.160372147
3685,-0.52189036,1.159396032
3686,-0.520613456,1.158414512
3687,-0.519339341,1.157426261
3688,-0.518061791,1.156432622
3689,-0.516783929,1.155432937
3690,-0.515503878,1.154425991
3691,-0.514223535,1.153413017
3692,-0.5129398,1.152394686
3693,-0.511657015,1.151368461
3694,-0.510370861,1.150336896
3695,-0.509085674,1.14929746
3696,-0.507798363,1.148250822
3697,-0.506507062,1.14719577
3698,-0.505215539,1.146134759
3699,-0.503923151,1.145064704
3700,-0.502628686,1.143987492
3701,-0.501330288,1.142901912
3702,-0.500031063,1.141807326
3703,-0.498730378,1.140700662
3704,-0.497425807,1.139585671
3705,-0.496118586,1.138460501
3706,-0.494808092,1.137322085
3707,-0.493494344,1.136170443
3708,-0.492177364,1.135005598
3709,-0.490855314,1.133826351
3710,-0.489527584,1.13262965
3711,-0.488196057,1.131416742
3712,-0.486857638,1.130180291
3713,-0.485510514,1.128919119
3714,-0.484155315,1.12762835
3715,-0.482788982,1.126300685
3716,-0.481405995,1.124924562
3717,-0.479998362,1.123476198
3718,-0.478519699,1.121821771
3719,-0.476623354,1.120282559
3720,-0.474730106,1.118958468
3721,-0.472871704,1.117732786
3722,-0.471033775,1.116558958
3723,-0.469213739,1.115424698
3724,-0.46740478,1.114320196
3725,-0.465606221,1.113242357
3726,-0.463816785,1.112185048
3727,-0.4620346,1.111147019
3728,-0.460260235,1.110123377
3729,-0.458493657,1.1091141
3730,-0.456731191,1.108116732
3731,-0.454975849,1.107130654
3732,-0.453224569,1.106156448
3733,-0.45147795,1.105189248
3734,-0.449736567,1.104232076
3735,-0.447999806,1.103281887
3736,-0.446264623,1.102339262
3737,-0.444533443,1.101400572
3738,-0.442808059,1.100467033
3739,-0.44108363,1.099538004
3740,-0.439361951,1.098614696
3741,-0.437643649,1.097692278
3742,-0.435927499,1.09677255
3743,-0.434213495,1.095855507
3744,-0.432501058,1.09493813
3745,-0.430790188,1.094020418
3746,-0.429079093,1.09310115
3747,-0.427369568,1.092181548
3748,-0.425660482,1.091255593
3749,-0.423951845,1.090323296
3750,-0.422238882,1.089384008
3751,-0.42052706,1.088433607
3752,-0.41881106,1.087468448
3753,-0.417090358,1.086485549
3754,-0.41536278,1.085472942
3755,-0.413623736,1.084422233
3756,-0.411864149,1.083308849
3757,-0.410045212,1.081996189
3758,-0.407813714,1.080773209
3759,-0.405531254,1.079789407
3760,-0.403295248,1.078936972
3761,-0.401083145,1.078161156
3762,-0.398892736,1.077442193
3763,-0.396717511,1.076770379
3764,-0.394558029,1.076140921
3765,-0.392410654,1.075551322
3766,-0.390277728,1.074998034
3767,-0.388154411,1.074480319
3768,-0.386041312,1.073993412
3769,-0.383941834,1.073539745
3770,-0.381851155,1.073118578
3771,-0.379770415,1.072728136
3772,-0.377701265,1.072369628
3773,-0.375640638,1.07204354
3774,-0.373590179,1.071751078
3775,-0.371549291,1.07148925
3776,-0.369518881,1.071263977
3777,-0.367500082,1.071073505
3778,-0.365491556,1.070919551
3779,-0.363492449,1.070806794
3780,-0.361508583,1.070734238
3781,-0.359533151,1.070707541
3782,-0.357571962,1.070725716
3783,-0.355622882,1.070795172
3784,-0.353688738,1.070915422
3785,-0.351765949,1.071083976
3786,-0.349839487,1.071245437
3787,-0.347669214,1.070986513
3788,-0.343814199,1.073168388
3789,-0.343962282,1.075440768
3790,-0.343821603,1.076274999
3791,-0.343572329,1.076706368
3792,-0.34326095,1.076905455
3793,-0.342904131,1.076939617
3794,-0.342513095,1.076851238
3795,-0.342107875,1.076710254
3796,-0.341841036,1.076401789
3797,-0.341519559,1.075887437
3798,-0.341155103,1.075212673
3799,-0.340745572,1.074373427
3800,-0.340279793,1.073022398
3801,-0.33882817,1.072006667
3802,-0.337816415,1.07139653
3803,-0.337016724,1.070662845
3804,-0.336263988,1.069669122
3805,-0.335352476,1.068367102
3806,-0.334012443,1.066928734
3807,-0.332216846,1.065684592
3808,-0.330222094,1.064806096
3809,-0.328192488,1.064303505
3810,-0.326259438,1.064263486
3811,-0.324828671,1.064501535
3812,-0.323929236,1.064609884
3813,-0.32329663,1.064361581
3814,-0.322686596,1.063725449
3815,-0.321919361,1.062788836
3816,-0.320903753,1.061686085
3817,-0.319634566,1.060530969
3818,-0.318123487,1.059368259
3819,-0.316282068,1.058369841
3820,-0.314296315,1.05768635
3821,-0.312355421,1.057227984
3822,-0.310350119,1.057062655
3823,-0.308530327,1.057317512
3824,-0.307279684,1.057672787
3825,-0.30635739,1.057743893
3826,-0.30536988,1.057660494
3827,-0.304469823,1.057589855
3828,-0.303790824,1.057417385
3829,-0.30325865,1.056935096
3830,-0.302579876,1.05613216
3831,-0.301600368,1.055283385
3832,-0.300584812,1.054417429
3833,-0.299410508,1.053446791
3834,-0.297908752,1.05260549
3835,-0.296384221,1.051999976
3836,-0.294921858,1.051458518
3837,-0.293319529,1.051074408
3838,-0.291775603,1.051024365
3839,-0.290617461,1.05116692
3840,-0.289866807,1.051225427
3841,-0.289438597,1.050901886
3842,-0.288935524,1.050067167
3843,-0.287982354,1.048994308
3844,-0.286615402,1.048045944
3845,-0.285057361,1.047448722
3846,-0.28362683,1.047175742
3847,-0.282445234,1.047016148
3848,-0.281400799,1.046913671
3849,-0.280579773,1.046926887
3850,-0.280251842,1.046793337
3851,-0.280192742,1.04615232
3852,-0.279981443,1.045009218
3853,-0.279482912,1.043486434
3854,-0.278496357,1.04169716
3855,-0.276778475,1.040099951
3856,-0.274731788,1.039195317
3857,-0.273105077,1.038779391
3858,-0.27192862,1.038295831
3859,-0.270795098,1.037577596
3860,-0.269546349,1.036782555
3861,-0.268258229,1.035948229
3862,-0.26681813,1.035115448
3863,-0.265221668,1.0345158
3864,-0.26383463,1.03410862
3865,-0.262676556,1.0336428
3866,-0.261557553,1.033012912
3867,-0.2603447,1.032296024
3868,-0.259059496,1.031568854
3869,-0.257702328,1.030881212
3870,-0.25634195,1.030218633
3871,-0.254912524,1.029594969
3872,-0.253448557,1.02911292
3873,-0.252144096,1.028681369
3874,-0.250898542,1.028148466
3875,-0.24951535,1.027621443
3876,-0.248116138,1.027234924
3877,-0.246843686,1.026923497
3878,-0.245657001,1.026639443
3879,-0.244620987,1.026313802
3880,-0.243662681,1.025823753
3881,-0.24256764,1.025272054
3882,-0.241453004,1.024772096
3883,-0.240396024,1.0242725
3884,-0.239333864,1.023773283
3885,-0.238334064,1.023354225
3886,-0.237622008,1.022794025
3887,-0.236943234,1.021820365
3888,-0.235857899,1.020586129
3889,-0.234339252,1.01946137
3890,-0.232619121,1.018637253
3891,-0.230890337,1.018175546
3892,-0.229417226,1.017976532
3893,-0.228324248,1.017688056
3894,-0.227254498,1.017171454
3895,-0.226067849,1.016562931
3896,-0.224795721,1.015908359
3897,-0.223286321,1.015370675
3898,-0.221725426,1.015219207
3899,-0.220570392,1.01537254
3900,-0.219976537,1.015391271
3901,-0.219654546,1.014956077
3902,-0.219271671,1.014045009
3903,-0.218625315,1.012725246
3904,-0.217437197,1.011229669
3905,-0.215688135,1.010045783
3906,-0.21391348,1.009341026
3907,-0.212395389,1.008797824
3908,-0.210899845,1.008294893
3909,-0.20947167,1.007918481
3910,-0.208310004,1.007433352
3911,-0.207013042,1.006716633
3912,-0.205339855,1.006214846
3913,-0.203869389,1.006057517
3914,-0.202785672,1.005759922
3915,-0.201486428,1.005345151
3916,-0.200137081,1.00517357
3917,-0.199169479,1.00504721
3918,-0.19836511,1.0046169
3919,-0.197296998,1.004042541
3920,-0.196113206,1.003586931
3921,-0.194952531,1.00331971
3922,-0.194012127,1.003233361
3923,-0.193528158,1.003082941
3924,-0.193442563,1.002427841
3925,-0.193237351,1.001077068
3926,-0.19248666,0.999237542
3927,-0.191004593,0.997254533
3928,-0.188734953,0.995611836
3929,-0.186045465,0.994775113
3930,-0.183653237,0.994656943
3931,-0.181744754,0.994760779
3932,-0.179983838,0.994946674
3933,-0.178410694,0.995332754
3934,-0.177209719,0.995846076
3935,-0.176384703,0.996401373
3936,-0.176124334,0.996786978
3937,-0.176349911,0.996574376
3938,-0.176559631,0.995516472
3939,-0.176214815,0.993721863
3940,-0.174842861,0.991763968
3941,-0.172630757,0.990429909
3942,-0.170426553,0.989882354
3943,-0.168552012,0.989782821
3944,-0.167017148,0.989929047
3945,-0.165988007,0.990034895
3946,-0.165230474,0.98976373
3947,-0.164295748,0.989150308
3948,-0.1630122,0.988571063
3949,-0.161657502,0.988310918
3950,-0.160638341,0.988261424
3951,-0.160075696,0.988008674
3952,-0.159629367,0.987258367
3953,-0.158930789,0.986046389
3954,-0.157767466,0.984540616
3955,-0.15590311,0.983062764
3956,-0.153377979,0.98219774
3957,-0.15088655,0.982218439
3958,-0.149026376,0.982728613
3959,-0.147701081,0.983232472
3960,-0.146630694,0.983594944
3961,-0.145737057,0.983864622
3962,-0.145057518,0.983989512
3963,-0.144504766,0.983875824
3964,-0.143918513,0.983514205
3965,-0.14319817,0.983015266
3966,-0.142383189,0.982452458
3967,-0.141457367,0.981774669
3968,-0.140163404,0.981269812
3969,-0.138953628,0.981187454
3970,-0.138262476,0.981172525
3971,-0.137863267,0.980791279
3972,-0.137341094,0.98006039
3973,-0.136653937,0.979141009
3974,-0.135799933,0.978020763
3975,-0.134546933,0.976755228
3976,-0.132732681,0.975672992
3977,-0.130538448,0.975225546
3978,-0.128596091,0.975488957
3979,-0.12727418,0.976087007
3980,-0.126527721,0.976612013
3981,-0.126143259,0.976866015
3982,-0.125989264,0.976767618
3983,-0.125911508,0.976191871
3984,-0.125492752,0.975295255
3985,-0.124769496,0.974508357
3986,-0.124283683,0.973737428
3987,-0.123913977,0.97249071
3988,-0.122957347,0.970869712
3989,-0.121351372,0.969413715
3990,-0.119431703,0.968392867
3991,-0.117384623,0.967957865
3992,-0.115707691,0.968104614
3993,-0.114837562,0.96824576
3994,-0.114312092,0.967778818
3995,-0.113375954,0.966883
3996,-0.112009817,0.966073655
3997,-0.11052338,0.96555701
3998,-0.109089305,0.965407909
3999,-0.108151423,0.965463295
4000,-0.107862878,0.965020133
4001,-0.107363985,0.963601056
4002,-0.105527234,0.962170207
4003,-0.103366845,0.96153211
4004,-0.101403749,0.961621008
4005,-0.100218153,0.96177071
4006,-0.099030547,0.961692812
4007,-0.097848797,0.961698837
4008,-0.096928608,0.961755055
4009,-0.096283241,0.961571619
4010,-0.095521159,0.961136333
4011,-0.094661612,0.960606919
4012,-0.093688629,0.96005088
4013,-0.092662733,0.959480464
4014,-0.091523262,0.958933238
4015,-0.09034194,0.958455625
4016,-0.08913241,0.958044071
4017,-0.087911784,0.957740721
4018,-0.086802786,0.957501059
4019,-0.085759897,0.957273142
4020,-0.084827333,0.956991283
4021,-0.083880729,0.956634757
4022,-0.082920554,0.956243796
4023,-0.081933977,0.955841141
4024,-0.080935338,0.955437242
4025,-0.079939921,0.955032831
4026,-0.078952457,0.954608321
4027,-0.077950258,0.954116196
4028,-0.076793699,0.953661791
4029,-0.075656274,0.953290531
4030,-0.074498278,0.952981793
4031,-0.073376567,0.952777582
4032,-0.072403516,0.952582346
4033,-0.071452263,0.952334671
4034,-0.070523488,0.952051185
4035,-0.06956138,0.951754714
4036,-0.068583595,0.951512308
4037,-0.067678002,0.951309739
4038,-0.066836403,0.951112829
4039,-0.06609606,0.950881683
4040,-0.065415683,0.950540497
4041,-0.064682996,0.950115317
4042,-0.063921494,0.949644017
4043,-0.063088511,0.949169422
4044,-0.06222923,0.94876309
4045,-0.061479594,0.948365361
4046,-0.060757494,0.947912788
4047,-0.06008422,0.947379956
4048,-0.059382492,0.946718421
4049,-0.058541278,0.946029537
4050,-0.057696095,0.945325562
4051,-0.056739789,0.94461248
4052,-0.055750946,0.943937355
4053,-0.054742491,0.943272213
4054,-0.053701405,0.942594012
4055,-0.052563143,0.941951237
4056,-0.051428291,0.941353298
4057,-0.050222959,0.940813106
4058,-0.0490371,0.940359705
4059,-0.047893967,0.939943053
4060,-0.046758875,0.939551709
4061,-0.045652502,0.939192022
4062,-0.044576047,0.938859877
4063,-0.043555006,0.938534145
4064,-0.042568131,0.938186602
4065,-0.041607945,0.937788701
4066,-0.040588612,0.937360187
4067,-0.039524956,0.936949991
4068,-0.038423071,0.936588028
4069,-0.037301971,0.936338175
4070,-0.036313689,0.936142633
4071,-0.035368183,0.93595264
4072,-0.034527764,0.93573426
4073,-0.033690943,0.935475789
4074,-0.032900391,0.935188813
4075,-0.032123063,0.934860294
4076,-0.031336194,0.934516639
4077,-0.030590232,0.934147449
4078,-0.029834415,0.933741294
4079,-0.029081581,0.933329424
4080,-0.028365451,0.93288264
4081,-0.027639441,0.932390771
4082,-0.026917304,0.931856376
4083,-0.026170247,0.931267616
4084,-0.025374137,0.930649408
4085,-0.02453877,0.930013871
4086,-0.02364547,0.929388483
4087,-0.022740559,0.92876713
4088,-0.021769893,0.928180408
4089,-0.020822283,0.927650345
4090,-0.019909516,0.927142748
4091,-0.019048905,0.926626152
4092,-0.018234437,0.926046249
4093,-0.017393929,0.925391594
4094,-0.016522093,0.924665002
4095,-0.015536457,0.923903916
4096,-0.01448776,0.923141775
4097,-0.013320623,0.922410116
4098,-0.012104582,0.921739452
4099,-0.010804426,0.921154257
4100,-0.00950156,0.920670132
4101,-0.008191634,0.920272082
4102,-0.006869296,0.920027877
4103,-0.005730676,0.919864932
4104,-0.004619524,0.919755482
4105,-0.003739046,0.919636776
4106,-0.00286944,0.919457972
4107,-0.00212875,0.919220325
4108,-0.001390903,0.918901069
4109,-0.00071292,0.918502937
4110,-1.89699E-05,0.91800166
4111,0.000704368,0.917408134
4112,0.001497575,0.916719673
4113,0.002436347,0.916014696
4114,0.00343398,0.915336458
4115,0.004528411,0.914719903
4116,0.005597976,0.91417058
4117,0.006652006,0.913614089
4118,0.007740441,0.913035385
4119,0.008906583,0.912463935
4120,0.01016015,0.911957601
4121,0.01147062,0.911590606
4122,0.012705838,0.911347472
4123,0.013905288,0.911234755
4124,0.014844248,0.911146345
4125,0.015722866,0.910958076
4126,0.016557482,0.91069961
4127,0.017374668,0.910335694
4128,0.018322195,0.909949929
4129,0.019276973,0.909648651
4130,0.020141277,0.909365451
4131,0.020989013,0.909071278
4132,0.021740289,0.9087388
4133,0.022470858,0.908279592
4134,0.023297083,0.907740798
4135,0.024188384,0.907167219
4136,0.025215798,0.906638618
4137,0.026227443,0.906177124
4138,0.027261976,0.905748477
4139,0.028289915,0.905358458
4140,0.029306836,0.904978866
4141,0.030357182,0.904610312
4142,0.031459632,0.904321024
4143,0.032519232,0.904135455
4144,0.033521259,0.904047204
4145,0.03437097,0.904017803
4146,0.035083389,0.903985289
4147,0.035629025,0.903887175
4148,0.036058916,0.903653998
4149,0.036433094,0.903264507
4150,0.036778922,0.902679287
4151,0.037230045,0.901932072
4152,0.037721477,0.901010896
4153,0.038482957,0.899997006
4154,0.039314412,0.898909324
4155,0.040514205,0.897847105
4156,0.041768605,0.896887897
4157,0.043296894,0.89606232
4158,0.044844006,0.895453577
4159,0.046468623,0.89503045
4160,0.048078104,0.894866098
4161,0.04952661,0.894892256
4162,0.050895725,0.895136516
4163,0.051846834,0.895458934
4164,0.052679841,0.895762967
4165,0.053111531,0.895948598
4166,0.053494485,0.895890303
4167,0.053763863,0.895620894
4168,0.054084956,0.895114093
4169,0.0544983,0.894431772
4170,0.055045018,0.893612946
4171,0.055765277,0.892711259
4172,0.056670236,0.891794452
4173,0.057745737,0.890929544
4174,0.058947852,0.890165703
4175,0.060240723,0.889546515
4176,0.061522636,0.889059139
4177,0.062799855,0.888683265
4178,0.063999351,0.88838676
4179,0.065170825,0.888135889
4180,0.066286223,0.887927739
4181,0.067389422,0.887790126
4182,0.068336083,0.887681884
4183,0.06925974,0.887567355
4184,0.070033902,0.887422185
4185,0.070795497,0.887198396
4186,0.071517455,0.88692248
4187,0.072237043,0.886592988
4188,0.072921557,0.88619527
4189,0.073626394,0.885683074
4190,0.074454005,0.88511752
4191,0.075329404,0.884526994
4192,0.076375268,0.883975484
4193,0.077429228,0.883531075
4194,0.07849816,0.883164064
4195,0.079522285,0.882875749
4196,0.080466027,0.882613165
4197,0.081372053,0.882346487
4198,0.082231122,0.88207754
4199,0.083038321,0.881786638
4200,0.083798962,0.881445633
4201,0.084536284,0.881040174
4202,0.085254099,0.880512878
4203,0.086116631,0.879903773
4204,0.08705229,0.879277453
4205,0.088137831,0.87868053
4206,0.089278945,0.878169353
4207,0.090468932,0.877740112
4208,0.091673296,0.877417078
4209,0.092833613,0.877172687
4210,0.09399152,0.877011445
4211,0.095036566,0.876904749
4212,0.096072151,0.876844501
4213,0.096942463,0.87680207
4214,0.0978004,0.87672797
4215,0.098557879,0.876641786
4216,0.099291503,0.876534003
4217,0.099898353,0.87637325
4218,0.100492499,0.876107924
4219,0.101054482,0.875748494
4220,0.101649261,0.875270002
4221,0.102331058,0.874715854
4222,0.10308007,0.874113735
4223,0.103946194,0.873500489
4224,0.104866115,0.872907619
4225,0.105849771,0.87232379
4226,0.106900742,0.871764593
4227,0.108014226,0.871238143
4228,0.109207602,0.870767101
4229,0.110461966,0.870386975
4230,0.111746955,0.870118131
4231,0.113054977,0.870003462
4232,0.114234322,0.870011721
4233,0.115368244,0.870113819
4234,0.116298241,0.870260681
4235,0.117173086,0.87039353
4236,0.117884277,0.870499827
4237,0.118568356,0.870537285
4238,0.119162656,0.870523472
4239,0.119746613,0.870435757
4240,0.120287729,0.870285685
4241,0.120828898,0.870041105
4242,0.121436243,0.869737301
4243,0.1220667,0.869386521
4244,0.122842752,0.869050537
4245,0.123621226,0.868808341
4246,0.124390174,0.868639518
4247,0.125094954,0.86855862
4248,0.125644549,0.868499236
4249,0.126091879,0.868403233
4250,0.126365122,0.868196204
4251,0.126615924,0.867808844
4252,0.126844013,0.867238632
4253,0.127198494,0.866493438
4254,0.12767298,0.865634831
4255,0.128345903,0.864723323
4256,0.129158748,0.863831957
4257,0.130114951,0.862990685
4258,0.131145954,0.862204361
4259,0.132321234,0.861497932
4260,0.133559046,0.860926303
4261,0.134838601,0.860490883
4262,0.136142486,0.860252486
4263,0.137256577,0.860143331
4264,0.138350266,0.860126453
4265,0.139161876,0.860140866
4266,0.139946762,0.860085551
4267,0.140573887,0.859979121
4268,0.141190534,0.859760732
4269,0.141784029,0.859471177
4270,0.142379742,0.859097817
4271,0.143018985,0.858661094
4272,0.14368084,0.85816537
4273,0.144426774,0.857618743
4274,0.145239586,0.857038444
4275,0.146218241,0.856500667
4276,0.147222964,0.856072578
4277,0.148258972,0.855751001
4278,0.149225013,0.855540668
4279,0.150089079,0.855375701
4280,0.150848074,0.855204936
4281,0.151508156,0.854963152
4282,0.152158551,0.854628046
4283,0.152800813,0.854203486
4284,0.153514461,0.853707552
4285,0.154260006,0.85314372
4286,0.155176032,0.852554993
4287,0.156158464,0.852019263
4288,0.157259558,0.851558026
4289,0.158405668,0.851259747
4290,0.159441413,0.851070049
4291,0.160472515,0.850972666
4292,0.161270175,0.850908504
4293,0.162044998,0.850783994
4294,0.162676307,0.850596058
4295,0.163299238,0.850251372
4296,0.164002753,0.849811532
4297,0.164738792,0.849273152
4298,0.165703019,0.848693952
4299,0.166745982,0.84815545
4300,0.168043921,0.847730005
4301,0.169354349,0.847554631
4302,0.170646845,0.847596743
4303,0.171785498,0.847867531
4304,0.172622146,0.848219767
4305,0.17326219,0.848533458
4306,0.173643097,0.848702623
4307,0.174007538,0.848656423
4308,0.174365186,0.848465301
4309,0.174779104,0.848151953
4310,0.175229672,0.847719699
4311,0.175854704,0.847211274
4312,0.176574128,0.846698218
4313,0.177489467,0.846229357
4314,0.178496733,0.845935495
