J_kSalt_30K_v8_w,eps1,eps2
8.26,-367.9445335,5736.576053
8.27,-367.7718566,5729.331055
8.28,-367.5359926,5722.17603
8.29,-367.2367726,5715.111179
8.3,-367.1630159,5708.138566
8.31,-366.9644774,5700.977217
8.32,-366.6622773,5693.954932
8.33,-366.5751884,5687.035415
8.34,-366.3225914,5679.978468
8.35,-366.245658,5673.070863
8.36,-366.0002799,5666.030609
8.37,-365.9312136,5659.137576
8.38,-365.7299488,5652.069032
8.39,-365.421122,5645.144216
8.4,-365.3207201,5638.325597
8.41,-365.0531561,5631.375797
8.42,-364.9551283,5624.578167
8.43,-364.6855115,5617.655934
8.44,-364.5813272,5610.889563
8.45,-364.3011455,5604.005143
8.46,-364.1480609,5597.321956
8.47,-364.0965433,5590.52663
8.48,-363.8338883,5583.65779
8.49,-363.7286728,5576.951324
8.5,-363.4452723,5570.132421
8.51,-363.2852253,5563.516142
8.52,-363.2235088,5556.79145
8.53,-362.9502471,5549.996699
8.54,-362.8304944,5543.365944
8.55,-362.5305662,5536.628094
8.56,-362.3467212,5530.098607
8.57,-362.2204798,5523.510157
8.58,-362.1499576,5516.864981
8.59,-361.8588848,5510.164222
8.6,-361.676554,5503.678322
8.61,-361.5479535,5497.13804
8.62,-361.472362,5490.5442
8.63,-361.1759463,5483.897418
8.64,-360.9859427,5477.465909
8.65,-360.8476318,5470.982372
8.66,-360.7600712,5464.447902
8.67,-360.4507944,5457.863863
8.68,-360.2435584,5451.498035
8.69,-360.0806205,5445.089082
8.7,-359.9262272,5438.680623
8.71,-359.77675,5432.277061
8.72,-359.6310892,5425.879714
8.73,-359.4896133,5419.488104
8.74,-359.3551161,5413.098793
8.75,-359.2618205,5406.669919
8.76,-358.945035,5400.198691
8.77,-358.7249735,5393.946879
8.78,-358.5451566,5387.656617
8.79,-358.3705119,5381.370751
8.8,-358.1972059,5375.093943
8.81,-358.0234245,5368.828388
8.82,-357.8479098,5362.575602
8.83,-357.6694113,5356.337093
8.84,-357.4861425,5350.115025
8.85,-357.2943477,5343.913974
8.86,-357.0596583,5337.775989
8.87,-357.0410858,5331.704474
8.88,-356.9235238,5325.443602
8.89,-356.7618148,5319.247263
8.9,-356.5894262,5313.074465
8.91,-356.4088615,5306.922126
8.92,-356.2198708,5300.790533
8.93,-356.0194518,5294.683345
8.94,-355.7740072,5288.641717
8.95,-355.739005,5282.668902
8.96,-355.6030632,5276.513227
8.97,-355.4193137,5270.42646
8.98,-355.2176596,5264.371939
8.99,-354.967649,5258.38699
9,-354.9233887,5252.473782
9.01,-354.7758104,5246.383153
9.02,-354.5758288,5240.367007
9.03,-354.3232464,5234.425588
9.04,-354.2724242,5228.558574
9.05,-354.1167782,5222.517983
9.06,-353.9067894,5216.554207
9.07,-353.6413786,5210.668574
9.08,-353.5704824,5204.864038
9.09,-353.3578047,5198.933293
9.1,-353.305475,5193.124505
9.11,-353.1396577,5187.155731
9.12,-352.8838392,5181.307513
9.13,-352.8183987,5175.542753
9.14,-352.6413586,5169.617158
9.15,-352.3734871,5163.813124
9.16,-352.2908594,5158.097248
9.17,-352.0628568,5152.26352
9.18,-351.9860752,5146.558707
9.19,-351.760392,5140.741346
9.2,-351.6835661,5135.054759
9.21,-351.4571646,5129.257421
9.22,-351.3783185,5123.591415
9.23,-351.1496901,5117.815877
9.24,-351.0675178,5112.171986
9.25,-350.8353854,5106.419743
9.26,-350.7484792,5100.799629
9.27,-350.5110526,5095.07281
9.28,-350.4167026,5089.479741
9.29,-350.1686766,5083.784805
9.3,-350.0311804,5078.262688
9.31,-349.980634,5072.642114
9.32,-349.7463904,5066.958058
9.33,-349.6489216,5061.412976
9.34,-349.3959296,5055.770661
9.35,-349.250077,5050.302844
9.36,-349.1875364,5044.740894
9.37,-348.938005,5039.121893
9.38,-348.7911795,5033.681372
9.39,-348.7251733,5028.149699
9.4,-348.4715503,5022.563153
9.41,-348.3187256,5017.155972
9.42,-348.2445908,5011.660174
9.43,-347.9811731,5006.112959
9.44,-347.8130508,5000.750443
9.45,-347.6885773,4995.342475
9.46,-347.579093,4989.924389
9.47,-347.5117042,4984.462695
9.48,-347.2506623,4978.95728
9.49,-347.0810847,4973.6389
9.5,-346.9526645,4968.278021
9.51,-346.8374081,4962.909183
9.52,-346.7623303,4957.498987
9.53,-346.4934771,4952.047507
9.54,-346.3134024,4946.784015
9.55,-346.1711763,4941.481999
9.56,-346.0363821,4936.17902
9.57,-345.9062813,4930.878444
9.58,-345.7806144,4925.580572
9.59,-345.6615606,4920.28269
9.6,-345.5785386,4914.948393
9.61,-345.3015475,4909.576651
9.62,-345.1100782,4904.393205
9.63,-344.9537873,4899.17436
9.64,-344.8024727,4893.957454
9.65,-344.6529064,4888.746465
9.66,-344.5036506,4883.543155
9.67,-344.3538369,4878.348583
9.68,-344.2027908,4873.163567
9.69,-344.0498443,4867.988921
9.7,-343.8941495,4862.82568
9.71,-343.7343118,4857.675555
9.72,-343.5671999,4852.542412
9.73,-343.3633022,4847.462799
9.74,-343.3474017,4842.438232
9.75,-343.2449309,4837.248374
9.76,-343.1048792,4832.112986
9.77,-342.95623,4826.996143
9.78,-342.8014328,4821.894796
9.79,-342.6409053,4816.808417
9.8,-342.4738669,4811.737959
9.81,-342.2975015,4806.686904
9.82,-342.0827834,4801.691243
9.83,-342.0512176,4796.752527
9.84,-341.9314601,4791.654226
9.85,-341.7708839,4786.614339
9.86,-341.5952301,4781.600921
9.87,-341.3782791,4776.64651
9.88,-341.3405911,4771.751631
9.89,-341.2126944,4766.701688
9.9,-341.0401266,4761.714904
9.91,-340.8227702,4756.791432
9.92,-340.7816092,4751.929529
9.93,-340.6493159,4746.915307
9.94,-340.4713418,4741.965471
9.95,-340.2474202,4737.080359
9.96,-340.1966115,4732.258896
9.97,-340.0513565,4727.290818
9.98,-339.8312623,4722.423351
9.99,-339.7799838,4717.623572
10,-339.632883,4712.680066
10.01,-339.4100729,4707.838249
10.02,-339.3542337,4703.065123
10.03,-339.2017658,4698.150446
10.04,-338.972221,4693.339154
10.05,-338.9054839,4688.600455
10.06,-338.714013,4683.756349
10.07,-338.658771,4679.017059
10.08,-338.5033992,4674.142508
10.09,-338.2690538,4669.373698
10.1,-338.1941214,4664.679596
10.11,-337.9927247,4659.884188
10.12,-337.9220924,4655.198324
10.13,-337.7221604,4650.415453
10.14,-337.6511184,4645.74364
10.15,-337.4502163,4640.976287
10.16,-337.3771179,4636.320526
10.17,-337.1738802,4631.570338
10.18,-337.0973718,4626.932268
10.19,-336.8901838,4622.201208
10.2,-336.8079002,4617.583731
10.21,-336.5921917,4612.877449
10.22,-336.4734421,4608.318798
10.23,-336.4297971,4603.67294
10.24,-336.2269012,4598.971611
10.25,-336.1436258,4594.388449
10.26,-335.9253283,4589.720358
10.27,-335.80123,4585.201367
10.28,-335.7492881,4580.598729
10.29,-335.5353196,4575.945979
10.3,-335.4119306,4571.445678
10.31,-335.3588058,4566.864018
10.32,-335.1433718,4562.233727
10.33,-335.0173948,4557.756124
10.34,-334.960692,4553.198328
10.35,-334.7417223,4548.59297
10.36,-334.6110955,4544.140538
10.37,-334.5484402,4539.609473
10.38,-334.3226767,4535.033012
10.39,-334.1816964,4530.61278
10.4,-334.0813119,4526.148077
10.41,-334.0208514,4521.639709
10.42,-333.7946304,4517.090733
10.43,-333.6508234,4512.699436
10.44,-333.5459526,4508.265672
10.45,-333.479439,4503.790132
10.46,-333.2465767,4499.276182
10.47,-333.0934472,4494.921769
10.48,-332.9746783,4490.530547
10.49,-332.8646758,4486.134525
10.5,-332.7630833,4481.734132
10.51,-332.694519,4477.298528
10.52,-332.458137,4472.828521
10.53,-332.298555,4468.519506
10.54,-332.1706442,4464.176951
10.55,-332.04829,4459.833545
10.56,-331.9287749,4455.492676
10.57,-331.8110055,4451.155702
10.58,-331.694487,4446.823233
10.59,-331.5790658,4442.495448
10.6,-331.4649193,4438.172114
10.61,-331.3527889,4433.85229
10.62,-331.2449611,4429.533096
10.63,-331.1666087,4425.18295
10.64,-330.9207063,4420.802326
10.65,-330.7478769,4416.583028
10.66,-330.6032863,4412.334306
10.67,-330.4603809,4408.089453
10.68,-330.3140023,4403.854928
10.69,-330.1378306,4399.663753
10.7,-330.1263213,4395.516508
10.71,-330.0400308,4391.22406
10.72,-329.922591,4386.97663
10.73,-329.7989767,4382.742865
10.74,-329.6714739,4378.519884
10.75,-329.5408361,4374.306734
10.76,-329.4072608,4370.103157
10.77,-329.2706237,4365.9093
10.78,-329.1304739,4361.725721
10.79,-328.9857919,4357.553692
10.8,-328.8340133,4353.396428
10.81,-328.6502242,4349.285238
10.82,-328.6259691,4345.220086
10.83,-328.5256957,4341.015207
10.84,-328.3921372,4336.857975
10.85,-328.2489365,4332.718662
10.86,-328.0959195,4328.59748
10.87,-327.9092566,4324.5244
10.88,-327.8792091,4320.498908
10.89,-327.7721101,4316.336912
10.9,-327.6299907,4312.224722
10.91,-327.4747842,4308.134737
10.92,-327.2842266,4304.09498
10.93,-327.2475152,4300.104552
10.94,-327.1321857,4295.981177
10.95,-326.9785165,4291.91177
10.96,-326.7861885,4287.896739
10.97,-326.7443712,4283.93386
10.98,-326.6208776,4279.843142
10.99,-326.4342735,4275.83759
11,-326.3953617,4271.886714
11.01,-326.275779,4267.807664
11.02,-326.1160139,4263.784883
11.03,-325.9155255,4259.819058
11.04,-325.8602258,4255.90971
11.05,-325.6983,4251.906164
11.06,-325.6568702,4247.989553
11.07,-325.5296326,4243.9531
11.08,-325.3368297,4240.004919
11.09,-325.2867894,4236.114597
11.1,-325.1524716,4232.103425
11.11,-324.952159,4228.181072
11.12,-324.8912545,4224.319815
11.13,-324.7216654,4220.369436
11.14,-324.6671523,4216.510205
11.15,-324.5023118,4212.564535
11.16,-324.4532781,4208.708439
11.17,-324.3169242,4204.737456
11.18,-324.1131013,4200.857165
11.19,-324.0457782,4197.039345
11.2,-323.8692645,4193.135181
11.21,-323.8051247,4189.323318
11.22,-323.6294353,4185.428694
11.23,-323.5645785,4181.62768
11.24,-323.3876334,4177.745188
11.25,-323.3205071,4173.956954
11.26,-323.1407492,4170.08853
11.27,-323.0692655,4166.315683
11.28,-322.8827934,4162.466228
11.29,-322.7808415,4158.74177
11.3,-322.7432378,4154.940676
11.31,-322.5687124,4151.091603
11.32,-322.4982288,4147.341896
11.33,-322.3116564,4143.518456
11.34,-322.2078631,4139.820675
11.35,-322.1670204,4136.047935
11.36,-321.9893326,4132.228617
11.37,-321.9142297,4128.508958
11.38,-321.7229207,4124.717191
11.39,-321.6128076,4121.051563
11.4,-321.5636143,4117.313459
11.41,-321.3753929,4113.533026
11.42,-321.2653657,4109.881627
11.43,-321.2146685,4106.159714
11.44,-321.0245727,4102.396825
11.45,-320.91157,4098.763466
11.46,-320.8567206,4095.061033
11.47,-320.6616583,4091.319534
11.48,-320.5406695,4087.710502
11.49,-320.4545468,4084.061881
11.5,-320.4027501,4080.37433
11.51,-320.2084648,4076.65176
11.52,-320.0863519,4073.062888
11.53,-319.9978345,4069.435986
11.54,-319.9425103,4065.77154
11.55,-319.7444093,4062.073595
11.56,-319.6167061,4058.510432
11.57,-319.5196381,4054.912947
11.58,-319.4327885,4051.307041
11.59,-319.3758812,4047.667651
11.6,-319.1754111,4043.997194
11.61,-319.0435071,4040.462396
11.62,-318.9403604,4036.895602
11.63,-318.8444421,4033.324142
11.64,-318.7555384,4029.748275
11.65,-318.6945681,4026.141405
11.66,-318.4897621,4022.505515
11.67,-318.3516818,4019.005908
11.68,-318.240489,4015.476612
11.69,-318.1340851,4011.945702
11.7,-318.0301928,4008.416066
11.71,-317.9279109,4004.88884
11.72,-317.8268469,4001.364516
11.73,-317.7269004,3997.843214
11.74,-317.6282576,3994.324689
11.75,-317.5315922,3990.808076
11.76,-317.4389039,3987.290822
11.77,-317.3716404,3983.745617
11.78,-317.1610887,3980.174036
11.79,-317.0148977,3976.738387
11.8,-316.8937753,3973.275226
11.81,-316.7759527,3969.812255
11.82,-316.6590522,3966.352495
11.83,-316.5419049,3962.897426
11.84,-316.423593,3959.44821
11.85,-316.3029581,3956.006318
11.86,-316.1776563,3952.57473
11.87,-316.0262218,3949.180795
11.88,-316.0149566,3945.823187
11.89,-315.938473,3942.342135
11.9,-315.835392,3938.899308
11.91,-315.7268741,3935.467731
11.92,-315.614877,3932.044903
11.93,-315.5000282,3928.630018
11.94,-315.3824356,3925.222933
11.95,-315.2618382,3921.823976
11.96,-315.1374548,3918.434138
11.97,-315.0071804,3915.056099
11.98,-314.8499711,3911.716711
11.99,-314.8298486,3908.414503
12,-314.7440925,3904.992185
12.01,-314.6307441,3901.609339
12.02,-314.5102935,3898.239807
12.03,-314.3838928,3894.882114
12.04,-314.2501441,3891.538042
12.05,-314.0884556,3888.233888
12.06,-314.0614302,3884.968087
12.07,-313.9678444,3881.585116
12.08,-313.8448819,3878.243883
12.09,-313.711108,3874.920669
12.1,-313.5476608,3871.639579
12.11,-313.5165415,3868.39847
12.12,-313.4175515,3865.043105
12.13,-313.2865371,3861.732856
12.14,-313.1234064,3858.467848
12.15,-313.0906231,3855.24428
12.16,-312.9893316,3851.908252
12.17,-312.8553372,3848.618205
12.18,-312.6884406,3845.374398
12.19,-312.6498874,3842.173533
12.2,-312.5404661,3838.864206
12.21,-312.3773368,3835.627739
12.22,-312.3396496,3832.437135
12.23,-312.2301844,3829.139959
12.24,-312.0665154,3825.916287
12.25,-312.0273088,3822.738945
12.26,-311.9161142,3819.456024
12.27,-311.7504865,3816.246908
12.28,-311.7083699,3813.084559
12.29,-311.593843,3809.817893
12.3,-311.4240256,3806.626139
12.31,-311.3749739,3803.483895
12.32,-311.2333515,3800.263891
12.33,-311.1935336,3797.117182
12.34,-311.0790575,3793.870225
12.35,-310.9083175,3790.699442
12.36,-310.8567408,3787.578941
12.37,-310.7124293,3784.382091
12.38,-310.6686938,3781.258849
12.39,-310.5500688,3778.036839
12.4,-310.3748031,3774.891501
12.41,-310.3170235,3771.797328
12.42,-310.1655557,3768.629222
12.43,-310.1111634,3765.537967
12.44,-309.9610819,3762.375817
12.45,-309.9068576,3759.291588
12.46,-309.7565809,3756.137401
12.47,-309.7015301,3753.061452
12.48,-309.5503115,3749.916164
12.49,-309.4937869,3746.849306
12.5,-309.3409821,3743.713721
12.51,-309.2822495,3740.656877
12.52,-309.1268853,3737.532225
12.53,-309.0644047,3734.487354
12.54,-308.9033458,3731.377643
12.55,-308.8152205,3728.372873
12.56,-308.781386,3725.301762
12.57,-308.6305072,3722.190236
12.58,-308.5691007,3719.16167
12.59,-308.4082067,3716.070587
12.6,-308.3188955,3713.084995
12.61,-308.2827986,3710.034377
12.62,-308.129708,3706.944444
12.63,-308.0649788,3703.937706
12.64,-307.9006614,3700.869728
12.65,-307.8067031,3697.90764
12.66,-307.7643551,3694.882524
12.67,-307.6031803,3691.82161
12.68,-307.5099338,3688.869016
12.69,-307.4670776,3685.854924
12.7,-307.3051783,3682.806
12.71,-307.210523,3679.865583
12.72,-307.1656568,3676.864404
12.73,-307.001748,3673.829078
12.74,-306.9043955,3670.902455
12.75,-306.8560032,3667.916099
12.76,-306.6879394,3664.897089
12.77,-306.5840001,3661.989231
12.78,-306.5095088,3659.046758
12.79,-306.4640498,3656.070186
12.8,-306.2970453,3653.064277
12.81,-306.1927201,3650.170476
12.82,-306.116945,3647.24318
12.83,-306.0694898,3644.282665
12.84,-305.9005547,3641.293628
12.85,-305.7935662,3638.416745
12.86,-305.714468,3635.50718
12.87,-305.6629198,3632.565354
12.88,-305.489576,3629.596306
12.89,-305.37651,3626.740672
12.9,-305.288259,3623.856294
12.91,-305.2065799,3620.966707
12.92,-305.131274,3618.072161
12.93,-305.0800303,3615.149801
12.94,-304.9060711,3612.202733
12.95,-304.7907865,3609.369825
12.96,-304.698994,3606.509829
12.97,-304.6123465,3603.646435
12.98,-304.5295964,3600.781249
12.99,-304.4517365,3597.91298
13,-304.396693,3595.018447
13.01,-304.2189906,3592.100664
13.02,-304.0986417,3589.297225
13.03,-304.0005312,3586.46826
13.04,-303.9061586,3583.637681
13.05,-303.8135947,3580.807976
13.06,-303.7220302,3577.980186
13.07,-303.6310346,3575.154864
13.08,-303.5403433,3572.332346
13.09,-303.4497767,3569.51286
13.1,-303.3592032,3566.696573
13.11,-303.2685212,3563.88361
13.12,-303.1776484,3561.074074
13.13,-303.0865152,3558.268051
13.14,-302.9950613,3555.465613
13.15,-302.9032325,3552.666828
13.16,-302.8109787,3549.871756
13.17,-302.7182527,3547.080452
13.18,-302.6250086,3544.292973
13.19,-302.5312008,3541.509374
13.2,-302.4367828,3538.729709
13.21,-302.341706,3535.954039
13.22,-302.2459183,3533.182426
13.23,-302.1493621,3530.414941
13.24,-302.0519715,3527.651665
13.25,-301.9536689,3524.892695
13.26,-301.8543584,3522.138151
13.27,-301.7539165,3519.388189
13.28,-301.6521741,3516.643025
13.29,-301.5488813,3513.902978
13.3,-301.4436307,3511.168575
13.31,-301.3356525,3508.44081
13.32,-301.2231064,3505.722068
13.33,-301.0882468,3503.035377
13.34,-301.0708886,3500.377838
13.35,-300.996771,3497.618269
13.36,-300.8997475,3494.891507
13.37,-300.7970599,3492.175171
13.38,-300.6896947,3489.467978
13.39,-300.5765085,3486.771409
13.4,-300.4402212,3484.10791
13.41,-300.4197327,3481.474291
13.42,-300.3420336,3478.740586
13.43,-300.24072,3476.040606
13.44,-300.1325541,3473.352574
13.45,-300.0174505,3470.676598
13.46,-299.8785707,3468.034566
13.47,-299.85399,3465.423108
13.48,-299.7716249,3462.713462
13.49,-299.6645859,3460.038918
13.5,-299.5484138,3457.37927
13.51,-299.4073403,3454.755027
13.52,-299.3788818,3452.162513
13.53,-299.2915345,3449.474201
13.54,-299.1772267,3446.823965
13.55,-299.0357341,3444.212105
13.56,-299.0047282,3441.633924
13.57,-298.9126984,3438.963478
13.58,-298.7762324,3436.353861
13.59,-298.7485208,3433.779566
13.6,-298.6606771,3431.112406
13.61,-298.5450486,3428.484399
13.62,-298.4016464,3425.895536
13.63,-298.3672339,3423.340879
13.64,-298.271422,3420.69576
13.65,-298.1306798,3418.112134
13.66,-298.0967115,3415.565
13.67,-298.0006322,3412.928886
13.68,-297.85926,3410.354748
13.69,-297.8239637,3407.817412
13.7,-297.7263703,3405.191893
13.71,-297.5833041,3402.628596
13.72,-297.5456111,3400.10242
13.73,-297.4452307,3397.489124
13.74,-297.2986497,3394.939008
13.75,-297.2552178,3392.428324
13.76,-297.132179,3389.853146
13.77,-297.096468,3387.337645
13.78,-296.9960325,3384.738596
13.79,-296.8484199,3382.204017
13.8,-296.8024759,3379.709823
13.81,-296.6760953,3377.153141
13.82,-296.6345755,3374.658395
13.83,-296.5115538,3372.102918
13.84,-296.4740857,3369.608088
13.85,-296.3713728,3367.031658
13.86,-296.221159,3364.520147
13.87,-296.171304,3362.049375
13.88,-296.0407463,3359.517745
13.89,-295.9936574,3357.048536
13.9,-295.864206,3354.521
13.91,-295.817307,3352.056705
13.92,-295.6877246,3349.534864
13.93,-295.6402546,3347.076465
13.94,-295.5099765,3344.561042
13.95,-295.4614512,3342.109157
13.96,-295.3299929,3339.600773
13.97,-295.2798581,3337.156115
13.98,-295.1464707,3334.655735
13.99,-295.0935199,3332.21987
14,-294.9556843,3329.730778
14.01,-294.8817511,3327.327468
14.02,-294.8535844,3324.866719
14.03,-294.7252897,3322.373222
14.04,-294.6754305,3319.945934
14.05,-294.5414143,3317.465356
14.06,-294.4865701,3315.049657
14.07,-294.3465376,3312.582373
14.08,-294.2695221,3310.200764
14.09,-294.2372256,3307.763015
14.1,-294.1044888,3305.294184
14.11,-294.0486672,3302.892277
14.12,-293.9067994,3300.44079
14.13,-293.8268628,3298.075505
14.14,-293.7902131,3295.655907
14.15,-293.6513019,3293.208503
14.16,-293.5724263,3290.849252
14.17,-293.535856,3288.436945
14.18,-293.3967213,3285.997759
14.19,-293.3172362,3283.646702
14.2,-293.2796424,3281.243103
14.21,-293.1394237,3278.813233
14.22,-293.0586003,3276.471298
14.23,-293.0192902,3274.077288
14.24,-292.8772451,3271.657679
14.25,-292.7942408,3269.325945
14.26,-292.7521191,3266.942935
14.27,-292.6065719,3264.535756
14.28,-292.5182497,3262.218316
14.29,-292.4545819,3259.870882
14.3,-292.4152425,3257.493867
14.31,-292.2706528,3255.095772
14.32,-292.1823924,3252.787901
14.33,-292.1180936,3250.45092
14.34,-292.0775898,3248.08503
14.35,-291.9316002,3245.69906
14.36,-291.8417083,3243.402934
14.37,-291.7753299,3241.07826
14.38,-291.7322416,3238.725314
14.39,-291.5831926,3236.3536
14.4,-291.4895276,3234.071988
14.41,-291.4174398,3231.764347
14.42,-291.3526646,3229.449423
14.43,-291.3090524,3227.108992
14.44,-291.1583689,3224.752106
14.45,-291.0624708,3222.485265
14.46,-290.9869696,3220.193917
14.47,-290.9168098,3217.89786
14.48,-290.8518834,3215.59723
14.49,-290.8069272,3213.272625
14.5,-290.6539364,3210.933849
14.51,-290.5556203,3208.684261
14.52,-290.4768555,3206.411243
14.53,-290.4024124,3204.134836
14.54,-290.3312679,3201.856384
14.55,-290.2642602,3199.574776
14.56,-290.2163095,3197.270354
14.57,-290.0589838,3194.954703
14.58,-289.9566592,3192.726651
14.59,-289.8729261,3190.476392
14.6,-289.7924104,3188.224177
14.61,-289.7135208,3185.972098
14.62,-289.635599,3183.721019
14.63,-289.5583051,3181.471384
14.64,-289.4814416,3179.223451
14.65,-289.4048889,3176.977375
14.66,-289.3285782,3174.733243
14.67,-289.2524838,3172.491086
14.68,-289.1766272,3170.250873
14.69,-289.1010984,3168.012481
14.7,-289.0261144,3165.775623
14.71,-288.9521833,3163.539623
14.72,-288.8806949,3161.302644
14.73,-288.8265062,3159.045071
14.74,-288.6555163,3156.78888
14.75,-288.5443937,3154.611105
14.76,-288.4493471,3152.414348
14.77,-288.3538319,3150.220448
14.78,-288.2413769,3148.051152
14.79,-288.2499943,3145.878487
14.8,-288.1928686,3143.640409
14.81,-288.1176857,3141.428401
14.82,-288.0392075,3139.222965
14.83,-287.9587895,3137.022308
14.84,-287.8768986,3134.825811
14.85,-287.7936966,3132.633257
14.86,-287.7091992,3130.444625
14.87,-287.6233253,3128.260018
14.88,-287.5359047,3126.07966
14.89,-287.4466602,3123.903915
14.9,-287.3551588,3121.733354
14.91,-287.2607068,3119.568893
14.92,-287.162103,3117.412119
14.93,-287.056903,3115.266265
14.94,-286.9287995,3113.152906
14.95,-287.0237682,3110.898528
14.96,-286.9658152,3108.696539
14.97,-286.8897735,3106.520665
14.98,-286.8103024,3104.351505
14.99,-286.7288649,3102.18712
