J_kSalt_15K_v8_w,eps1,eps2
8.22,-702.9768263,8823.965487
8.23,-702.6421426,8812.876646
8.24,-702.3083833,8801.821317
8.25,-701.9755489,8790.79945
8.26,-701.6425817,8779.784471
8.27,-701.31054,8768.802887
8.28,-700.9794242,8757.854649
8.29,-700.6354686,8746.927
8.3,-700.3189138,8736.031555
8.31,-699.9895198,8725.156632
8.32,-699.6610534,8714.314891
8.33,-699.3197812,8703.493606
8.34,-698.99212,8692.691696
8.35,-698.6653875,8681.922851
8.36,-698.3395842,8671.187024
8.37,-698.001009,8660.471523
8.38,-697.6760134,8649.775265
8.39,-697.3519482,8639.111911
8.4,-697.0288136,8628.481411
8.41,-696.7055498,8617.85744
8.42,-696.3832173,8607.266258
8.43,-696.0618167,8596.707819
8.44,-695.7277029,8586.169489
8.45,-695.4207519,8575.662759
8.46,-695.0874586,8565.163506
8.47,-694.7687363,8554.70941
8.48,-694.4498864,8544.261682
8.49,-694.1194263,8533.860078
8.5,-693.8149893,8523.463732
8.51,-693.4853528,8513.100885
8.52,-693.1691876,8502.756847
8.53,-692.8539582,8492.445167
8.54,-692.526098,8482.153295
8.55,-692.2252455,8471.89264
8.56,-691.8982116,8461.639241
8.57,-691.585674,8451.43054
8.58,-691.273011,8441.227984
8.59,-690.9488211,8431.071095
8.6,-690.6369788,8420.906784
8.61,-690.3271385,8410.800511
8.62,-690.003669,8400.68785
8.63,-689.6946514,8390.619619
8.64,-689.3855096,8380.55741
8.65,-689.0773079,8370.527121
8.66,-688.7700468,8360.528706
8.67,-688.4502602,8350.549717
8.68,-688.1438246,8340.589066
8.69,-687.8248793,8330.647794
8.7,-687.51927,8320.724815
8.71,-687.214603,8310.83354
8.72,-686.9108788,8300.973923
8.73,-686.5946768,8291.133564
8.74,-686.2917814,8281.311374
8.75,-685.976424,8271.508395
8.76,-685.6743584,8261.72354
8.77,-685.3732373,8251.970176
8.78,-685.0730611,8242.248257
8.79,-684.772764,8232.532053
8.8,-684.4600441,8222.834931
8.81,-684.1616461,8213.18146
8.82,-683.850841,8203.546996
8.83,-683.55221,8193.904826
8.84,-683.2422543,8184.307258
8.85,-682.945525,8174.727565
8.86,-682.6497434,8165.179046
8.87,-682.3415936,8155.649408
8.88,-682.0466486,8146.137561
8.89,-681.7393508,8136.644551
8.9,-681.4452433,8127.169287
8.91,-681.1387982,8117.712816
8.92,-680.8465975,8108.299537
8.93,-680.5542788,8098.891704
8.94,-680.2496454,8089.502582
8.95,-679.9581667,8080.131081
8.96,-679.6676393,8070.790428
8.97,-679.3648202,8061.468405
8.98,-679.0629676,8052.177158
8.99,-678.7610128,8042.891254
9,-678.485399,8033.634998
9.01,-678.1842948,8024.385125
9.02,-677.8973656,8015.178048
9.03,-677.5971201,8005.964111
9.04,-677.311036,7996.792897
9.05,-677.0127206,7987.640111
9.06,-676.7274826,7978.504659
9.07,-676.4300281,7969.387591
9.08,-676.1456372,7960.287814
9.09,-675.8490446,7951.206379
9.1,-675.5665727,7942.167421
9.11,-675.2708431,7933.121516
9.12,-674.9760845,7924.105953
9.13,-674.6943547,7915.10756
9.14,-674.4135824,7906.139435
9.15,-674.1206531,7897.189495
9.16,-673.8276242,7888.244609
9.17,-673.5475967,7879.316806
9.18,-673.2565062,7870.432253
9.19,-672.9653168,7861.552698
9.2,-672.6871082,7852.690149
9.21,-672.4098594,7843.857656
9.22,-672.1205049,7835.043185
9.23,-671.831052,7826.233655
9.24,-671.5545527,7817.441046
9.25,-671.2670426,7808.691426
9.26,-670.9794346,7799.946692
9.27,-670.70476,7791.218801
9.28,-670.4310475,7782.520756
9.29,-670.1452801,7773.840572
9.3,-669.8594153,7765.165218
9.31,-669.586457,7756.506624
9.32,-669.3025394,7747.890762
9.33,-669.0304408,7739.266684
9.34,-668.7473974,7730.685269
9.35,-668.4642575,7722.108601
9.36,-668.1939909,7713.548574
9.37,-667.9117264,7705.006243
9.38,-667.6304409,7696.493468
9.39,-667.3490595,7687.985385
9.4,-667.0805248,7679.493861
9.41,-666.8010962,7671.044747
9.42,-666.5334255,7662.58734
9.43,-666.2548752,7654.172275
9.44,-665.9880695,7645.748905
9.45,-665.6974896,7637.355975
9.46,-665.4326328,7628.991294
9.47,-665.1547723,7620.619363
9.48,-664.8907826,7612.288528
9.49,-664.6019974,7603.963312
9.5,-664.3388824,7595.666235
9.51,-664.07566,7587.373674
9.52,-663.800545,7579.09849
9.53,-663.5264135,7570.852442
9.54,-663.2521883,7562.610869
9.55,-662.9789471,7554.398378
9.56,-662.7184485,7546.202094
9.57,-662.446092,7538.023074
9.58,-662.1736424,7529.848476
9.59,-661.902178,7521.702853
9.6,-661.6434304,7513.573357
9.61,-661.3728523,7505.461045
9.62,-661.1149783,7497.364821
9.63,-660.8452875,7489.285741
9.64,-660.5755045,7481.211004
9.65,-660.3067084,7473.165084
9.66,-660.0505908,7465.135171
9.67,-659.7826836,7457.122325
9.68,-659.5157644,7449.138204
9.69,-659.2487538,7441.158347
9.7,-658.9816517,7433.182754
9.71,-658.7282764,7425.247478
9.72,-658.4620654,7417.304776
9.73,-658.1968435,7409.390681
9.74,-657.9326113,7401.505155
9.75,-657.6682884,7393.623815
9.76,-657.4165812,7385.758286
9.77,-657.1531517,7377.90963
9.78,-656.8896318,7370.065133
9.79,-656.6271029,7362.249089
9.8,-656.3655653,7354.461459
9.81,-656.1039379,7346.677937
9.82,-655.8548889,7338.91011
9.83,-655.5941574,7331.15904
9.84,-655.3333366,7323.412053
9.85,-655.0735082,7315.693365
9.86,-654.8135908,7307.978734
9.87,-654.5546664,7300.292351
9.88,-654.3082834,7292.621547
9.89,-654.0502576,7284.967387
9.9,-653.7921432,7277.317233
9.91,-653.5350231,7269.695225
9.92,-653.2778146,7262.077199
9.93,-653.0216009,7254.487269
9.94,-652.7652992,7246.901294
9.95,-652.5099929,7239.343366
9.96,-652.2545988,7231.789368
9.97,-652.0002007,7224.263366
9.98,-651.745715,7216.741269
9.99,-651.5037038,7209.234556
10,-651.2501212,7201.744292
10.01,-650.9849861,7194.270459
10.02,-650.7323197,7186.811953
10.03,-650.4921038,7179.368756
10.04,-650.2403422,7171.941933
10.05,-649.9884939,7164.518941
10.06,-649.737644,7157.123734
10.07,-649.4867077,7149.732333
10.08,-649.2367703,7142.368667
10.09,-648.9867469,7135.008782
10.1,-648.7377229,7127.676583
10.11,-648.4886131,7120.348141
10.12,-648.2519,7113.034854
10.13,-648.0036986,7105.737787
10.14,-647.7440272,7098.456924
10.15,-647.496747,7091.19116
10.16,-647.2493817,7083.929103
10.17,-647.0030176,7076.694574
10.18,-646.7565685,7069.463729
10.19,-646.5111214,7062.260362
10.2,-646.2655895,7055.060654
10.21,-646.0324014,7047.875948
10.22,-645.7877814,7040.707312
10.23,-645.5317478,7033.554728
10.24,-645.2880526,7026.417091
10.25,-645.0442733,7019.283065
10.26,-644.8014976,7012.176361
10.27,-644.5586381,7005.073244
10.28,-644.3167829,6997.997401
10.29,-644.074844,6990.925121
10.3,-643.8451968,6983.867692
10.31,-643.6041734,6976.826184
10.32,-643.351792,6969.800579
10.33,-643.1116968,6962.78977
10.34,-642.8715186,6955.782478
10.35,-642.6312574,6948.778702
10.36,-642.3930917,6941.825623
10.37,-642.1537541,6934.852435
10.38,-641.9154233,6927.906305
10.39,-641.67701,6920.963645
10.4,-641.439604,6914.047997
10.41,-641.1908948,6907.148105
10.42,-640.9656356,6900.250557
10.43,-640.7290734,6893.368741
10.44,-640.481226,6886.502641
10.45,-640.2455964,6879.651149
10.46,-640.0098852,6872.803055
10.47,-639.7751831,6865.981821
10.48,-639.5403997,6859.163963
10.49,-639.294361,6852.361744
10.5,-639.0605119,6845.574058
10.51,-638.8388353,6838.800885
10.52,-638.593662,6832.032144
10.53,-638.3729035,6825.289045
10.54,-638.1286718,6818.550354
10.55,-637.8966016,6811.82612
10.56,-637.6533179,6805.117416
10.57,-637.4333119,6798.410915
10.58,-637.1909712,6791.732135
10.59,-636.9718856,6785.055535
10.6,-636.7304887,6778.40661
10.61,-636.5001275,6771.748738
10.62,-636.2707792,6765.117414
10.63,-636.0413512,6758.489328
10.64,-635.8129367,6751.887746
10.65,-635.5844428,6745.289379
10.66,-635.344794,6738.706394
10.67,-635.1172406,6732.137682
10.68,-634.889608,6725.572162
10.69,-634.650838,6719.021986
10.7,-634.4241469,6712.486043
10.71,-634.1973769,6705.95327
10.72,-633.9716222,6699.446842
10.73,-633.7457891,6692.94356
10.74,-633.5209718,6686.46658
10.75,-633.2960762,6679.992724
10.76,-633.0600839,6673.534105
10.77,-632.8361323,6667.089613
10.78,-632.6121027,6660.648223
10.79,-632.3879952,6654.209934
10.8,-632.164905,6647.797835
10.81,-631.9307466,6641.400902
10.82,-631.6965218,6635.007037
10.83,-631.4743053,6628.62722
10.84,-631.2640808,6622.261435
10.85,-631.030736,6615.899792
10.86,-630.798421,6609.564216
10.87,-630.58905,6603.23057
10.88,-630.3686397,6596.911995
10.89,-630.1372067,6590.608475
10.9,-629.9057079,6584.307959
10.91,-629.6861749,6578.02138
10.92,-629.4676621,6571.760748
10.93,-629.2370523,6565.492161
10.94,-629.0183923,6559.237474
10.95,-628.8007533,6553.008679
10.96,-628.5830382,6546.782832
10.97,-628.3652471,6540.559934
10.98,-628.1364838,6534.351977
10.99,-627.919644,6528.157848
11,-627.7038264,6521.989513
11.01,-627.4759554,6515.813204
11.02,-627.2599922,6509.650684
11.03,-627.0450519,6503.513906
11.04,-626.8180744,6497.369147
11.05,-626.602989,6491.23814
11.06,-626.3889272,6485.13282
11.07,-626.1747904,6479.030362
11.08,-625.949737,6472.942707
11.09,-625.7354559,6466.845967
11.1,-625.5113682,6460.786781
11.11,-625.2980422,6454.718499
11.12,-625.0857412,6448.675797
11.13,-624.8733658,6442.635915
11.14,-624.6501066,6436.610761
11.15,-624.4386878,6430.59922
11.16,-624.2163963,6424.602376
11.17,-624.0048348,6418.596425
11.18,-623.7942996,6412.615949
11.19,-623.5729078,6406.650132
11.2,-623.351453,6400.687083
11.21,-623.1418078,6394.737571
11.22,-622.9320892,6388.790816
11.23,-622.723398,6382.86944
11.24,-622.5027763,6376.940042
11.25,-622.2950451,6371.046744
11.26,-622.075394,6365.145414
11.27,-621.8675221,6359.257549
11.28,-621.6595772,6353.372398
11.29,-621.4526612,6347.512523
11.3,-621.234948,6341.667166
11.31,-621.0278919,6335.812672
11.32,-620.8100492,6329.972686
11.33,-620.5932466,6324.157904
11.34,-620.3870856,6318.333978
11.35,-620.1819549,6312.535223
11.36,-619.9660589,6306.750916
11.37,-619.7607891,6300.95746
11.38,-619.5565503,6295.189124
11.39,-619.3415621,6289.435199
11.4,-619.1371848,6283.672121
11.41,-618.9220685,6277.923444
11.42,-618.7079942,6272.199816
11.43,-618.5045157,6266.467027
11.44,-618.3020693,6260.759257
11.45,-618.0889051,6255.065827
11.46,-617.8863214,6249.363233
11.47,-617.6741343,6243.697345
11.48,-617.4725176,6238.022282
11.49,-617.260204,6232.36152
11.5,-617.0478296,6226.703318
11.51,-616.847115,6221.058291
11.52,-616.635719,6215.42753
11.53,-616.4359729,6209.809913
11.54,-616.2361565,6204.194827
11.55,-616.0256742,6198.593971
11.56,-615.8151318,6192.995634
11.57,-615.6162197,6187.410402
11.58,-615.4066573,6181.839366
11.59,-615.2087158,6176.281404
11.6,-615.0107043,6170.725932
11.61,-614.802058,6165.18462
11.62,-614.603912,6159.634122
11.63,-614.3962473,6154.11999
11.64,-614.1990731,6148.596663
11.65,-613.9912844,6143.087456
11.66,-613.7950827,6137.591248
11.67,-613.5882768,6132.109132
11.68,-613.3814116,6126.629456
11.69,-613.186119,6121.162745
11.7,-612.9907574,6115.698464
11.71,-612.7848119,6110.248235
11.72,-612.5904246,6104.810936
11.73,-612.3738513,6099.377155
11.74,-612.180444,6093.966785
11.75,-611.9753654,6088.54831
11.76,-611.781826,6083.142726
11.77,-611.5777331,6077.751126
11.78,-611.3735816,6072.361906
11.79,-611.180955,6066.985544
11.8,-610.97779,6061.623131
11.81,-610.7861406,6056.273544
11.82,-610.5828541,6050.91585
11.83,-610.3910736,6045.570972
11.84,-610.1887746,6040.240006
11.85,-609.9979723,6034.921828
11.86,-609.7966615,6029.617532
11.87,-609.5952929,6024.315559
11.88,-609.3938665,6019.015909
11.89,-609.203918,6013.729008
11.9,-609.0034808,6008.455951
11.91,-608.8145123,6003.195614
11.92,-608.6139552,5997.92716
11.93,-608.4144505,5992.682932
11.94,-608.2264006,5987.451392
11.95,-608.0267765,5982.211729
11.96,-607.8385977,5976.984742
11.97,-607.6399648,5971.771529
11.98,-607.452768,5966.570964
11.99,-607.2540161,5961.362276
12,-607.056318,5956.177711
12.01,-606.8700424,5951.005761
12.02,-606.6722258,5945.825683
12.03,-606.4754638,5940.669681
12.04,-606.2786451,5935.515907
12.05,-606.0932304,5930.374709
12.06,-605.9077498,5925.235729
12.07,-605.7118637,5920.110418
12.08,-605.5159212,5914.987316
12.09,-605.3210345,5909.888194
12.1,-605.1364168,5904.779825
12.11,-604.941413,5899.685088
12.12,-604.746353,5894.592541
12.13,-604.5523494,5889.523919
12.14,-604.3582899,5884.457467
12.15,-604.175589,5879.403489
12.16,-603.9814131,5874.341375
12.17,-603.7882944,5869.303131
12.18,-603.5951199,5864.267038
12.19,-603.413286,5859.243381
12.2,-603.2313873,5854.221868
12.21,-603.0391503,5849.213884
12.22,-602.8468578,5844.208035
12.23,-602.6556238,5839.225962
12.24,-602.474594,5834.234631
12.25,-602.2832449,5829.256793
12.26,-602.0918406,5824.281072
12.27,-601.9014955,5819.329071
12.28,-601.7110954,5814.379167
12.29,-601.5206404,5809.431361
12.3,-601.3414767,5804.495884
12.31,-601.162249,5799.562494
12.32,-600.972735,5794.64253
12.33,-600.7729487,5789.735978
12.34,-600.5946582,5784.83038
12.35,-600.4060955,5779.938176
12.36,-600.2174784,5775.048033
12.37,-600.0401217,5770.170149
12.38,-599.8513911,5765.284123
12.39,-599.6750279,5760.431844
12.4,-599.4873,5755.571413
12.41,-599.289337,5750.724321
12.42,-599.1127978,5745.878147
12.43,-598.9260236,5741.045294
12.44,-598.7504793,5736.224634
12.45,-598.55343,5731.407106
12.46,-598.3676107,5726.601751
12.47,-598.1930082,5721.808557
12.48,-598.0070769,5717.007211
12.49,-597.8323536,5712.218017
12.5,-597.6474277,5707.442077
12.51,-597.4624482,5702.668127
12.52,-597.2672843,5697.907413
12.53,-597.0934464,5693.147562
12.54,-596.9094242,5688.40093
12.55,-596.7365841,5683.666387
12.56,-596.552451,5678.923693
12.57,-596.3693828,5674.204305
12.58,-596.1862614,5669.48687
12.59,-596.0030871,5664.771389
12.6,-595.8209781,5660.079169
12.61,-595.648907,5655.377676
12.62,-595.466688,5650.689332
12.63,-595.2743345,5646.014124
12.64,-595.1032106,5641.339724
12.65,-594.9219524,5636.678443
12.66,-594.7406416,5632.01908
12.67,-594.5704615,5627.371699
12.68,-594.3789818,5622.727347
12.69,-594.2086881,5618.083784
12.7,-594.018232,5613.464471
12.71,-593.8489447,5608.845931
12.72,-593.6684346,5604.21924
12.73,-593.4889924,5599.615645
12.74,-593.3206512,5595.023966
12.75,-593.1310719,5590.435282
12.76,-592.9626181,5585.847352
12.77,-592.7840839,5581.272437
12.78,-592.6054979,5576.699388
12.79,-592.4168489,5572.139336
12.8,-592.2492912,5567.580021
12.81,-592.0716708,5563.033687
12.82,-591.8939988,5558.489201
12.83,-591.7273902,5553.956558
12.84,-591.5396214,5549.426876
12.85,-591.3629162,5544.909019
12.86,-591.197262,5540.402974
12.87,-591.0204499,5535.888775
12.88,-590.8447084,5531.397474
12.89,-590.6689157,5526.907987
12.9,-590.4930719,5522.420315
12.91,-590.317177,5517.934457
12.92,-590.1423533,5513.471446
12.93,-589.9674788,5509.010231
12.94,-589.7925533,5504.550814
12.95,-589.617577,5500.093195
12.96,-589.4436727,5495.658371
12.97,-589.2697178,5491.225327
12.98,-589.0957122,5486.794064
12.99,-588.9216559,5482.364581
13,-588.7486724,5477.957843
13.01,-588.5855546,5473.541829
13.02,-588.412466,5469.138623
13.03,-588.2294194,5464.748211
13.04,-588.0672614,5460.358431
13.05,-587.8951457,5455.981429
13.06,-587.7229798,5451.606174
13.07,-587.5507638,5447.232666
13.08,-587.3686112,5442.871915
13.09,-587.2073057,5438.511779
13.1,-587.0360638,5434.164384
13.11,-586.8548983,5429.829717
13.12,-586.6945552,5425.495648
13.13,-586.5242886,5421.174291
13.14,-586.3429862,5416.844786
13.15,-586.1836065,5412.536717
13.16,-586.0131909,5408.2205
13.17,-585.843851,5403.92682
13.18,-585.6634918,5399.624992
13.19,-585.5050229,5395.344551
13.2,-585.3355347,5391.055961
13.21,-585.1561652,5386.780027
13.22,-584.9877083,5382.51561
13.23,-584.8192022,5378.252873
13.24,-584.6506468,5373.991816
13.25,-584.4929839,5369.742256
13.26,-584.3254526,5365.505306
13.27,-584.1578724,5361.270019
13.28,-583.9902432,5357.036398
13.29,-583.8127663,5352.815365
13.3,-583.6559649,5348.594863
13.31,-583.489316,5344.386933
13.32,-583.3226184,5340.180652
13.33,-583.1460898,5335.986928
13.34,-582.9792989,5331.783939
13.35,-582.8135868,5327.603274
13.36,-582.6478263,5323.42424
13.37,-582.4820172,5319.246838
13.38,-582.3172876,5315.091719
13.39,-582.1513817,5310.917572
13.4,-581.9865554,5306.765693
13.41,-581.8216809,5302.615429
13.42,-581.6578866,5298.4874
13.43,-581.4929158,5294.340359
13.44,-581.3290253,5290.215538
13.45,-581.1650868,5286.092316
13.46,-580.9913712,5281.981551
13.47,-580.8273408,5277.861524
13.48,-580.6643915,5273.763669
13.49,-580.5013944,5269.667396
13.5,-580.3383496,5265.572708
13.51,-580.175257,5261.479603
13.52,-580.0132462,5257.408622
13.53,-579.8403573,5253.329507
13.54,-579.6782553,5249.261665
13.55,-579.5269286,5245.205083
13.56,-579.3647278,5241.140373
13.57,-579.2036095,5237.09773
13.58,-579.0316329,5233.046958
13.59,-578.870424,5229.007423
13.6,-578.7102983,5224.989917
13.61,-578.5489949,5220.953478
13.62,-578.388775,5216.939052
13.63,-578.2285081,5212.926162
13.64,-578.0681941,5208.914808
13.65,-577.8981801,5204.915775
13.66,-577.737776,5200.90749
13.67,-577.5784562,5196.921163
13.68,-577.4190896,5192.936356
13.69,-577.2596762,5188.95307
13.7,-577.1013477,5184.991703
13.71,-576.9322116,5181.022211
13.72,-576.7737938,5177.063858
13.73,-576.6153294,5173.10701
13.74,-576.4568184,5169.151667
13.75,-576.2993932,5165.218188
13.76,-576.1407892,5161.265847
13.77,-575.9832713,5157.335355
13.78,-575.8161052,5153.417088
13.79,-575.6584985,5149.489571
13.8,-575.5019783,5145.583865
13.81,-575.344279,5141.65932
13.82,-575.1876666,5137.75657
13.83,-575.0214258,5133.866009
13.84,-574.8754367,5129.975782
13.85,-574.7091117,5126.088155
13.86,-574.5534524,5122.211565
13.87,-574.3977473,5118.336434
13.88,-574.2419964,5114.462761
13.89,-574.0861997,5110.590548
13.9,-573.920802,5106.730482
13.91,-573.7660516,5102.881419
13.92,-573.6112555,5099.0338
13.93,-573.4564139,5095.187624
13.94,-573.291987,5091.353566
13.95,-573.1381926,5087.53048
13.96,-572.9843529,5083.708823
13.97,-572.8304677,5079.888594
13.98,-572.6765373,5076.069793
13.99,-572.513041,5072.263077
14,-572.3590236,5068.447129
14.01,-572.2060962,5064.652771
14.02,-572.0531236,5060.859827
14.03,-571.8906008,5057.078936
14.04,-571.7481788,5053.298316
14.05,-571.5855734,5049.520237
14.06,-571.4335602,5045.753059
14.07,-571.2815021,5041.987278
14.08,-571.1293991,5038.222896
14.09,-570.9677688,5034.470531
14.1,-570.8061013,5030.719557
14.11,-570.6550076,5026.979449
14.12,-570.5038694,5023.240724
14.13,-570.3526865,5019.503383
14.14,-570.1919954,5015.778026
14.15,-570.0513237,5012.052907
14.16,-569.890551,5008.330302
14.17,-569.7403306,5004.618525
14.18,-569.5806173,5000.918703
14.19,-569.4408938,4997.219104
14.2,-569.2810994,4993.522004
14.21,-569.1318428,4989.835703
14.22,-568.9719709,4986.141322
14.23,-568.8226296,4982.457732
14.24,-568.6743821,4978.795486
14.25,-568.5249526,4975.114596
14.26,-568.3766171,4971.455036
14.27,-568.2176846,4967.7874
14.28,-568.0692649,4964.130522
14.29,-567.9113938,4960.485529
14.3,-567.7734323,4956.840729
14.31,-567.615481,4953.1984
14.32,-567.4680282,4949.566799
14.33,-567.3111392,4945.947054
14.34,-567.1636028,4942.318099
14.35,-567.0066376,4938.700993
14.36,-566.8695384,4935.084065
14.37,-566.7124932,4931.469593
14.38,-566.5659254,4927.865813
14.39,-566.4099437,4924.273854
14.4,-566.2737994,4920.682057
14.41,-566.1177382,4917.092703
14.42,-565.9721405,4913.514012
14.43,-565.8160036,4909.92726
14.44,-565.670323,4906.351164
14.45,-565.5152507,4902.786852
14.46,-565.3799726,4899.222688
14.47,-565.2248213,4895.660953
14.48,-565.0801124,4892.109845
14.49,-564.9353604,4888.560017
14.5,-564.7812352,4885.021942
14.51,-564.636401,4881.474674
14.52,-564.4822008,4877.939151
14.53,-564.3384255,4874.414222
14.54,-564.1946075,4870.89056
14.55,-564.0414346,4867.378618
14.56,-563.8975348,4863.857486
14.57,-563.7442872,4860.348068
14.58,-563.6014474,4856.849212
14.59,-563.4481253,4853.34231
14.6,-563.305204,4849.845963
14.61,-563.1622402,4846.350868
14.62,-563.0203762,4842.876743
14.63,-562.8680441,4839.394573
14.64,-562.726099,4835.922928
14.65,-562.5736928,4832.443246
14.66,-562.4316667,4828.974083
14.67,-562.2803292,4825.51657
14.68,-562.1486308,4822.059146
14.69,-561.9972161,4818.604096
14.7,-561.8561679,4815.159537
14.71,-561.7058227,4811.7266
14.72,-561.5646941,4808.284487
14.73,-561.4235234,4804.843598
14.74,-561.2730665,4801.414322
14.75,-561.1329592,4797.995504
14.76,-560.982429,4794.56866
14.77,-560.8330079,4791.162645
14.78,-560.6927822,4787.747459
14.79,-560.5432881,4784.343855
14.8,-560.4133497,4780.94031
14.81,-560.2637793,4777.539114
14.82,-560.1153187,4774.158698
14.83,-559.9760361,4770.769114
14.84,-559.836712,4767.380728
14.85,-559.6881408,4764.003888
14.86,-559.5498821,4760.637441
14.87,-559.4012385,4757.262978
14.88,-559.2629006,4753.8989
14.89,-559.1153299,4750.546342
14.9,-558.976913,4747.184627
14.91,-558.8396002,4743.843609
14.92,-558.6919197,4740.49458
14.93,-558.5545283,4737.155904
14.94,-558.4067758,4733.809224
14.95,-558.260135,4730.483206
14.96,-558.1329404,4727.157206
14.97,-557.9862245,4723.833514
14.98,-557.8394746,4720.510985
14.99,-557.7029936,4717.198774
15,-557.1076438,4714.549191
16,-544.1730173,4403.810171
17,-531.8397053,4130.53353
18,-520.5063603,3887.787892
