W,E1,E2
6775.4,66.26213192,12.60262453
6775.5,66.26213855,12.60293683
6775.6,66.26214518,12.60324913
6775.7,66.26215179,12.60356145
6775.8,66.26215841,12.60387377
6775.9,66.26216502,12.6041861
6776,66.26217162,12.60449844
6776.1,66.26217822,12.60481078
6776.2,66.26218481,12.60512313
6776.3,66.2621914,12.60543549
6776.4,66.26219798,12.60574785
6776.5,66.26220455,12.60606023
6776.6,66.26221112,12.60637261
6776.7,66.26221768,12.60668499
6776.8,66.26222424,12.60699739
6776.9,66.26223079,12.60730979
6777,66.26223733,12.60762219
6777.1,66.26224387,12.60793461
6777.2,66.26225041,12.60824703
6777.3,66.26225693,12.60855946
6777.4,66.26226345,12.60887189
6777.5,66.26226997,12.60918434
6777.6,66.26227648,12.60949679
6777.7,66.26228298,12.60980924
6777.8,66.26228948,12.61012171
6777.9,66.26229597,12.61043418
6778,66.26230245,12.61074665
6778.1,66.26230893,12.61105914
6778.2,66.26231541,12.61137163
6778.3,66.26232187,12.61168412
6778.4,66.26232833,12.61199663
6778.5,66.26233479,12.61230914
6778.6,66.26234123,12.61262165
6778.7,66.26234767,12.61293418
6778.8,66.26235411,12.61324671
6778.9,66.26236054,12.61355924
6779,66.26236696,12.61387179
6779.1,66.26237338,12.61418434
6779.2,66.26237979,12.61449689
6779.3,66.26238619,12.61480946
6779.4,66.26239259,12.61512203
6779.5,66.26239898,12.6154346
6779.6,66.26240536,12.61574719
6779.7,66.26241174,12.61605978
6779.8,66.26241811,12.61637237
6779.9,66.26242447,12.61668497
6780,66.26243083,12.61699758
6780.1,66.26243718,12.6173102
6780.2,66.26244352,12.61762282
6780.3,66.26244986,12.61793545
6780.4,66.26245619,12.61824808
6780.5,66.26246251,12.61856072
6780.6,66.26246883,12.61887337
6780.7,66.26247514,12.61918602
6780.8,66.26248144,12.61949868
6780.9,66.26248774,12.61981134
6781,66.26249403,12.62012401
6781.1,66.26250031,12.62043669
6781.2,66.26250659,12.62074937
6781.3,66.26251286,12.62106206
6781.4,66.26251912,12.62137476
6781.5,66.26252538,12.62168746
6781.6,66.26253162,12.62200017
6781.7,66.26253787,12.62231288
6781.8,66.2625441,12.6226256
6781.9,66.26255033,12.62293833
6782,66.26255655,12.62325106
6782.1,66.26256276,12.6235638
6782.2,66.26256897,12.62387654
6782.3,66.26257517,12.62418929
6782.4,66.26258136,12.62450205
6782.5,66.26258754,12.62481481
6782.6,66.26259372,12.62512758
6782.7,66.26259989,12.62544035
6782.8,66.26260605,12.62575313
6782.9,66.26261221,12.62606591
6783,66.26261835,12.6263787
6783.1,66.26262449,12.6266915
6783.2,66.26263063,12.6270043
6783.3,66.26263675,12.62731711
6783.4,66.26264287,12.62762992
6783.5,66.26264898,12.62794274
6783.6,66.26265509,12.62825557
6783.7,66.26266118,12.6285684
6783.8,66.26266727,12.62888123
6783.9,66.26267335,12.62919407
6784,66.26267943,12.62950692
6784.1,66.26268549,12.62981977
6784.2,66.26269155,12.63013263
6784.3,66.2626976,12.6304455
6784.4,66.26270364,12.63075837
6784.5,66.26270968,12.63107124
6784.6,66.26271571,12.63138412
6784.7,66.26272173,12.63169701
6784.8,66.26272774,12.6320099
6784.9,66.26273374,12.63232279
6785,66.26273974,12.63263569
6785.1,66.26274573,12.6329486
6785.2,66.26275171,12.63326151
6785.3,66.26275768,12.63357443
6785.4,66.26276365,12.63388735
6785.5,66.2627696,12.63420028
6785.6,66.26277555,12.63451321
6785.7,66.26278149,12.63482615
6785.8,66.26278743,12.6351391
6785.9,66.26279335,12.63545205
6786,66.26279927,12.635765
6786.1,66.26280518,12.63607796
6786.2,66.26281108,12.63639092
6786.3,66.26281697,12.63670389
6786.4,66.26282286,12.63701687
6786.5,66.26282873,12.63732985
6786.6,66.2628346,12.63764283
6786.7,66.26284046,12.63795582
6786.8,66.26284632,12.63826881
6786.9,66.26285216,12.63858181
6787,66.262858,12.63889482
6787.1,66.26286382,12.63920783
6787.2,66.26286964,12.63952084
6787.3,66.26287545,12.63983386
6787.4,66.26288125,12.64014688
6787.5,66.26288705,12.64045991
6787.6,66.26289283,12.64077295
6787.7,66.26289861,12.64108598
6787.8,66.26290438,12.64139903
6787.9,66.26291014,12.64171207
6788,66.26291589,12.64202513
6788.1,66.26292163,12.64233818
6788.2,66.26292737,12.64265125
6788.3,66.26293309,12.64296431
6788.4,66.26293881,12.64327738
6788.5,66.26294452,12.64359046
6788.6,66.26295022,12.64390354
6788.7,66.26295591,12.64421663
6788.8,66.26296159,12.64452972
6788.9,66.26296727,12.64484281
6789,66.26297293,12.64515591
6789.1,66.26297859,12.64546901
6789.2,66.26298424,12.64578212
6789.3,66.26298988,12.64609523
6789.4,66.26299551,12.64640835
6789.5,66.26300113,12.64672147
6789.6,66.26300674,12.6470346
6789.7,66.26301234,12.64734773
6789.8,66.26301794,12.64766086
6789.9,66.26302352,12.647974
6790,66.2630291,12.64828714
6790.1,66.26303467,12.64860029
6790.2,66.26304022,12.64891344
6790.3,66.26304577,12.64922659
6790.4,66.26305131,12.64953975
6790.5,66.26305684,12.64985292
6790.6,66.26306237,12.65016609
6790.7,66.26306788,12.65047926
6790.8,66.26307338,12.65079244
6790.9,66.26307888,12.65110562
6791,66.26308436,12.6514188
6791.1,66.26308984,12.65173199
6791.2,66.2630953,12.65204518
6791.3,66.26310076,12.65235838
6791.4,66.26310621,12.65267158
6791.5,66.26311165,12.65298479
6791.6,66.26311708,12.653298
6791.7,66.2631225,12.65361121
6791.8,66.26312791,12.65392443
6791.9,66.26313331,12.65423765
6792,66.2631387,12.65455087
6792.1,66.26314408,12.6548641
6792.2,66.26314946,12.65517733
6792.3,66.26315482,12.65549057
6792.4,66.26316017,12.65580381
6792.5,66.26316552,12.65611706
6792.6,66.26317085,12.6564303
6792.7,66.26317617,12.65674355
6792.8,66.26318149,12.65705681
6792.9,66.2631868,12.65737007
6793,66.26319209,12.65768333
6793.1,66.26319738,12.6579966
6793.2,66.26320265,12.65830987
6793.3,66.26320792,12.65862314
6793.4,66.26321318,12.65893642
6793.5,66.26321842,12.6592497
6793.6,66.26322366,12.65956299
6793.7,66.26322889,12.65987627
6793.8,66.2632341,12.66018956
6793.9,66.26323931,12.66050286
6794,66.26324451,12.66081616
6794.1,66.2632497,12.66112946
6794.2,66.26325487,12.66144277
6794.3,66.26326004,12.66175607
6794.4,66.2632652,12.66206939
6794.5,66.26327035,12.6623827
6794.6,66.26327548,12.66269602
6794.7,66.26328061,12.66300934
6794.8,66.26328573,12.66332267
6794.9,66.26329083,12.663636
6795,66.26329593,12.66394933
6795.1,66.26330102,12.66426267
6795.2,66.2633061,12.66457601
6795.3,66.26331119,12.66488935
6795.4,66.26331627,12.6652027
6795.5,66.26332136,12.66551606
6795.6,66.26332645,12.66582942
6795.7,66.26333154,12.66614278
6795.8,66.26333663,12.66645615
6795.9,66.26334172,12.66676953
6796,66.26334681,12.66708291
6796.1,66.26335191,12.66739629
6796.2,66.263357,12.66770968
6796.3,66.26336209,12.66802308
6796.4,66.26336719,12.66833648
6796.5,66.26337228,12.66864989
6796.6,66.26337738,12.6689633
6796.7,66.26338247,12.66927671
6796.8,66.26338756,12.66959013
6796.9,66.26339266,12.66990356
6797,66.26339775,12.67021699
6797.1,66.26340285,12.67053042
6797.2,66.26340794,12.67084386
6797.3,66.26341304,12.67115731
6797.4,66.26341813,12.67147076
6797.5,66.26342322,12.67178421
6797.6,66.26342832,12.67209767
6797.7,66.26343341,12.67241114
6797.8,66.2634385,12.67272461
6797.9,66.26344359,12.67303809
6798,66.26344868,12.67335157
6798.1,66.26345377,12.67366505
6798.2,66.26345886,12.67397854
6798.3,66.26346394,12.67429204
6798.4,66.26346903,12.67460554
6798.5,66.26347411,12.67491904
6798.6,66.2634792,12.67523255
6798.7,66.26348428,12.67554607
6798.8,66.26348936,12.67585959
6798.9,66.26349444,12.67617312
6799,66.26349951,12.67648665
6799.1,66.26350459,12.67680018
6799.2,66.26350966,12.67711372
6799.3,66.26351474,12.67742727
6799.4,66.26351981,12.67774082
6799.5,66.26352487,12.67805437
6799.6,66.26352994,12.67836793
6799.7,66.263535,12.6786815
6799.8,66.26354006,12.67899507
6799.9,66.26354512,12.67930865
6800,66.26355018,12.67962223
6800.1,66.26355524,12.67993581
6800.2,66.26356029,12.6802494
6800.3,66.26356534,12.680563
6800.4,66.26357038,12.6808766
6800.5,66.26357543,12.6811902
6800.6,66.26358047,12.68150381
6800.7,66.26358551,12.68181743
6800.8,66.26359054,12.68213105
6800.9,66.26359557,12.68244468
6801,66.2636006,12.68275831
6801.1,66.26360563,12.68307194
6801.2,66.26361065,12.68338558
6801.3,66.26361567,12.68369923
6801.4,66.26362069,12.68401288
6801.5,66.2636257,12.68432653
6801.6,66.26363071,12.68464019
6801.7,66.26363571,12.68495386
6801.8,66.26364071,12.68526753
6801.9,66.26364571,12.6855812
6802,66.2636507,12.68589488
6802.1,66.26365569,12.68620857
6802.2,66.26366068,12.68652226
6802.3,66.26366566,12.68683596
6802.4,66.26367064,12.68714966
6802.5,66.26367561,12.68746336
6802.6,66.26368058,12.68777707
6802.7,66.26368554,12.68809079
6802.8,66.2636905,12.68840451
6802.9,66.26369545,12.68871823
6803,66.2637004,12.68903196
6803.1,66.26370535,12.6893457
6803.2,66.26371029,12.68965944
6803.3,66.26371523,12.68997318
6803.4,66.26372016,12.69028693
6803.5,66.26372508,12.69060069
6803.6,66.26373,12.69091445
6803.7,66.26373492,12.69122821
6803.8,66.26373983,12.69154198
6803.9,66.26374473,12.69185576
6804,66.26374963,12.69216954
6804.1,66.26375452,12.69248332
6804.2,66.26375941,12.69279711
6804.3,66.26376429,12.69311091
6804.4,66.26376917,12.69342471
6804.5,66.26377404,12.69373851
6804.6,66.26377891,12.69405232
6804.7,66.26378377,12.69436614
6804.8,66.26378862,12.69467996
6804.9,66.26379347,12.69499378
6805,66.26379831,12.69530761
6805.1,66.26380314,12.69562144
6805.2,66.26380797,12.69593528
6805.3,66.26381279,12.69624913
6805.4,66.2638176,12.69656298
6805.5,66.26382241,12.69687683
6805.6,66.26382721,12.69719069
6805.7,66.26383201,12.69750456
6805.8,66.2638368,12.69781843
6805.9,66.26384158,12.6981323
6806,66.26384635,12.69844618
6806.1,66.26385112,12.69876006
6806.2,66.26385588,12.69907395
6806.3,66.26386063,12.69938785
6806.4,66.26386538,12.69970175
6806.5,66.26387012,12.70001565
6806.6,66.26387485,12.70032956
6806.7,66.26387957,12.70064347
6806.8,66.26388429,12.70095739
6806.9,66.26388899,12.70127132
6807,66.26389369,12.70158525
6807.1,66.26389839,12.70189918
6807.2,66.26390307,12.70221312
6807.3,66.26390775,12.70252706
6807.4,66.26391242,12.70284101
6807.5,66.26391708,12.70315497
6807.6,66.26392173,12.70346892
6807.7,66.26392637,12.70378289
6807.8,66.26393101,12.70409686
6807.9,66.26393564,12.70441083
6808,66.26394025,12.70472481
6808.1,66.26394486,12.70503879
6808.2,66.26394947,12.70535278
6808.3,66.26395406,12.70566677
6808.4,66.26395864,12.70598077
6808.5,66.26396322,12.70629478
6808.6,66.26396778,12.70660878
6808.7,66.26397234,12.7069228
6808.8,66.26397689,12.70723682
6808.9,66.26398143,12.70755084
6809,66.26398596,12.70786487
6809.1,66.26399048,12.7081789
6809.2,66.26399499,12.70849294
6809.3,66.26399949,12.70880698
6809.4,66.26400398,12.70912103
6809.5,66.26400846,12.70943508
6809.6,66.26401293,12.70974914
6809.7,66.2640174,12.7100632
6809.8,66.26402185,12.71037727
6809.9,66.26402629,12.71069134
6810,66.26403072,12.71100542
6810.1,66.26403515,12.7113195
6810.2,66.26403956,12.71163359
6810.3,66.26404396,12.71194768
6810.4,66.26404835,12.71226178
6810.5,66.26405273,12.71257588
6810.6,66.2640571,12.71288999
6810.7,66.26406146,12.7132041
6810.8,66.26406581,12.71351822
6810.9,66.26407015,12.71383234
6811,66.26407448,12.71414647
6811.1,66.2640788,12.7144606
6811.2,66.2640831,12.71477474
6811.3,66.2640874,12.71508888
6811.4,66.26409168,12.71540302
6811.5,66.26409595,12.71571718
6811.6,66.26410021,12.71603133
6811.7,66.26410446,12.71634549
6811.8,66.2641087,12.71665966
6811.9,66.26411293,12.71697383
6812,66.26411715,12.71728801
6812.1,66.26412135,12.71760219
6812.2,66.26412554,12.71791638
6812.3,66.26412972,12.71823057
6812.4,66.26413389,12.71854476
6812.5,66.26413805,12.71885896
6812.6,66.26414219,12.71917317
6812.7,66.26414632,12.71948738
6812.8,66.26415044,12.7198016
6812.9,66.26415455,12.72011582
6813,66.26415865,12.72043004
6813.1,66.26416273,12.72074427
6813.2,66.2641668,12.72105851
6813.3,66.26417086,12.72137275
6813.4,66.26417491,12.72168699
6813.5,66.26417894,12.72200124
6813.6,66.26418296,12.7223155
6813.7,66.26418697,12.72262976
6813.8,66.26419096,12.72294403
6813.9,66.26419494,12.7232583
6814,66.26419891,12.72357257
6814.1,66.26420286,12.72388685
6814.2,66.2642068,12.72420113
6814.3,66.26421073,12.72451542
6814.4,66.26421465,12.72482972
6814.5,66.26421855,12.72514402
6814.6,66.26422244,12.72545832
6814.7,66.26422631,12.72577263
6814.8,66.26423017,12.72608695
6814.9,66.26423402,12.72640127
6815,66.26423785,12.72671559
6815.1,66.26424167,12.72702992
6815.2,66.26424547,12.72734425
6815.3,66.26424926,12.72765859
6815.4,66.26425304,12.72797294
6815.5,66.2642568,12.72828729
6815.6,66.26426055,12.72860164
6815.7,66.26426428,12.728916
6815.8,66.264268,12.72923036
6815.9,66.26427171,12.72954473
6816,66.2642754,12.7298591
6816.1,66.26427907,12.73017348
6816.2,66.26428273,12.73048786
6816.3,66.26428638,12.73080225
6816.4,66.26429001,12.73111665
6816.5,66.26429362,12.73143104
6816.6,66.26429722,12.73174545
6816.7,66.26430081,12.73205985
6816.8,66.26430438,12.73237427
6816.9,66.26430793,12.73268868
6817,66.26431147,12.73300311
6817.1,66.264315,12.73331753
6817.2,66.26431851,12.73363197
6817.3,66.264322,12.7339464
6817.4,66.26432547,12.73426085
6817.5,66.26432894,12.73457529
6817.6,66.26433238,12.73488974
6817.7,66.26433581,12.7352042
6817.8,66.26433922,12.73551866
6817.9,66.26434262,12.73583313
6818,66.264346,12.7361476
6818.1,66.26434937,12.73646208
6818.2,66.26435271,12.73677656
6818.3,66.26435605,12.73709104
6818.4,66.26435936,12.73740554
6818.5,66.26436266,12.73772003
6818.6,66.26436594,12.73803453
6818.7,66.26436921,12.73834904
6818.8,66.26437246,12.73866355
6818.9,66.26437569,12.73897807
6819,66.2643789,12.73929259
6819.1,66.2643821,12.73960711
6819.2,66.26438528,12.73992164
6819.3,66.26438845,12.74023618
6819.4,66.26439159,12.74055072
6819.5,66.26439472,12.74086526
6819.6,66.26439783,12.74117981
6819.7,66.26440093,12.74149437
6819.8,66.26440402,12.74180893
6819.9,66.2644071,12.74212349
6820,66.26441019,12.74243805
6820.1,66.26441327,12.74275262
6820.2,66.26441635,12.74306719
6820.3,66.26441943,12.74338177
6820.4,66.26442251,12.74369635
6820.5,66.26442558,12.74401093
6820.6,66.26442866,12.74432552
6820.7,66.26443173,12.74464011
6820.8,66.2644348,12.7449547
6820.9,66.26443786,12.7452693
6821,66.26444092,12.7455839
6821.1,66.26444399,12.7458985
6821.2,66.26444704,12.74621311
6821.3,66.2644501,12.74652772
6821.4,66.26445315,12.74684234
6821.5,66.2644562,12.74715696
6821.6,66.26445925,12.74747158
6821.7,66.2644623,12.74778621
6821.8,66.26446534,12.74810084
6821.9,66.26446838,12.74841547
6822,66.26447142,12.74873011
6822.1,66.26447445,12.74904475
6822.2,66.26447748,12.7493594
6822.3,66.26448051,12.74967405
6822.4,66.26448354,12.7499887
6822.5,66.26448656,12.75030336
6822.6,66.26448958,12.75061802
6822.7,66.2644926,12.75093269
6822.8,66.26449561,12.75124736
6822.9,66.26449862,12.75156203
6823,66.26450163,12.75187671
6823.1,66.26450463,12.75219139
6823.2,66.26450763,12.75250607
6823.3,66.26451063,12.75282076
6823.4,66.26451362,12.75313546
6823.5,66.26451661,12.75345015
6823.6,66.2645196,12.75376486
6823.7,66.26452258,12.75407956
6823.8,66.26452556,12.75439427
6823.9,66.26452854,12.75470899
6824,66.26453151,12.7550237
6824.1,66.26453448,12.75533843
6824.2,66.26453744,12.75565315
6824.3,66.2645404,12.75596789
6824.4,66.26454336,12.75628262
6824.5,66.26454631,12.75659736
6824.6,66.26454926,12.75691211
6824.7,66.26455221,12.75722685
6824.8,66.26455515,12.75754161
6824.9,66.26455809,12.75785636
6825,66.26456102,12.75817113
6825.1,66.26456395,12.75848589
6825.2,66.26456688,12.75880066
6825.3,66.2645698,12.75911544
6825.4,66.26457272,12.75943022
6825.5,66.26457563,12.759745
6825.6,66.26457854,12.76005979
6825.7,66.26458144,12.76037458
6825.8,66.26458434,12.76068938
6825.9,66.26458724,12.76100418
6826,66.26459013,12.76131899
6826.1,66.26459301,12.7616338
6826.2,66.26459589,12.76194862
6826.3,66.26459877,12.76226344
6826.4,66.26460164,12.76257826
6826.5,66.26460451,12.76289309
6826.6,66.26460738,12.76320793
6826.7,66.26461023,12.76352277
6826.8,66.26461309,12.76383761
6826.9,66.26461594,12.76415246
6827,66.26461878,12.76446732
6827.1,66.26462162,12.76478218
6827.2,66.26462445,12.76509704
6827.3,66.26462728,12.76541191
6827.4,66.26463011,12.76572678
6827.5,66.26463292,12.76604166
6827.6,66.26463574,12.76635654
6827.7,66.26463855,12.76667143
6827.8,66.26464135,12.76698632
6827.9,66.26464415,12.76730122
6828,66.26464694,12.76761613
6828.1,66.26464973,12.76793103
6828.2,66.26465251,12.76824595
6828.3,66.26465529,12.76856086
6828.4,66.26465806,12.76887579
6828.5,66.26466082,12.76919072
6828.6,66.26466358,12.76950565
6828.7,66.26466634,12.76982059
6828.8,66.26466909,12.77013553
6828.9,66.26467183,12.77045048
6829,66.26467457,12.77076543
6829.1,66.2646773,12.77108039
6829.2,66.26468002,12.77139536
6829.3,66.26468274,12.77171033
6829.4,66.26468546,12.7720253
6829.5,66.26468817,12.77234028
6829.6,66.26469087,12.77265527
6829.7,66.26469356,12.77297026
6829.8,66.26469625,12.77328526
6829.9,66.26469894,12.77360026
6830,66.26470162,12.77391526
6830.1,66.26470429,12.77423028
6830.2,66.26470695,12.77454529
6830.3,66.26470961,12.77486032
6830.4,66.26471226,12.77517535
6830.5,66.26471491,12.77549038
6830.6,66.26471755,12.77580542
6830.7,66.26472018,12.77612047
6830.8,66.26472281,12.77643552
6830.9,66.26472543,12.77675057
6831,66.26472805,12.77706563
6831.1,66.26473065,12.7773807
6831.2,66.26473325,12.77769577
6831.3,66.26473585,12.77801085
6831.4,66.26473844,12.77832594
6831.5,66.26474102,12.77864103
6831.6,66.26474359,12.77895612
6831.7,66.26474616,12.77927123
6831.8,66.26474872,12.77958633
6831.9,66.26475127,12.77990145
6832,66.26475382,12.78021656
6832.1,66.26475636,12.78053169
6832.2,66.26475889,12.78084682
6832.3,66.26476141,12.78116195
6832.4,66.26476393,12.7814771
6832.5,66.26476644,12.78179224
6832.6,66.26476895,12.7821074
6832.7,66.26477144,12.78242256
6832.8,66.26477393,12.78273772
6832.9,66.26477641,12.7830529
6833,66.26477889,12.78336807
6833.1,66.26478135,12.78368326
6833.2,66.26478381,12.78399845
6833.3,66.26478626,12.78431364
6833.4,66.26478871,12.78462884
6833.5,66.26479114,12.78494405
6833.6,66.26479357,12.78525926
6833.7,66.264796,12.78557448
6833.8,66.26479841,12.78588971
6833.9,66.26480081,12.78620494
6834,66.26480321,12.78652018
6834.1,66.2648056,12.78683543
6834.2,66.26480798,12.78715068
6834.3,66.26481036,12.78746593
6834.4,66.26481272,12.7877812
6834.5,66.26481508,12.78809647
6834.6,66.26481743,12.78841174
6834.7,66.26481978,12.78872702
6834.8,66.26482211,12.78904231
6834.9,66.26482444,12.78935761
6835,66.26482675,12.78967291
6835.1,66.26482906,12.78998821
6835.2,66.26483136,12.79030353
6835.3,66.26483366,12.79061885
6835.4,66.26483594,12.79093417
6835.5,66.26483822,12.79124951
6835.6,66.26484048,12.79156485
6835.7,66.26484274,12.79188019
6835.8,66.26484499,12.79219555
6835.9,66.26484723,12.7925109
6836,66.26484947,12.79282627
6836.1,66.26485169,12.79314164
6836.2,66.26485391,12.79345702
6836.3,66.26485611,12.79377241
6836.4,66.26485831,12.7940878
6836.5,66.2648605,12.7944032
6836.6,66.26486268,12.7947186
6836.7,66.26486485,12.79503401
6836.8,66.26486701,12.79534943
6836.9,66.26486917,12.79566486
6837,66.26487131,12.79598029
6837.1,66.26487345,12.79629573
6837.2,66.26487557,12.79661118
6837.3,66.26487769,12.79692663
6837.4,66.2648798,12.79724209
6837.5,66.2648819,12.79755755
6837.6,66.26488398,12.79787303
6837.7,66.26488606,12.79818851
6837.8,66.26488813,12.79850399
6837.9,66.2648902,12.79881949
6838,66.26489225,12.79913499
6838.1,66.26489429,12.7994505
6838.2,66.26489632,12.79976601
6838.3,66.26489834,12.80008153
6838.4,66.26490036,12.80039706
6838.5,66.26490236,12.8007126
6838.6,66.26490435,12.80102814
6838.7,66.26490634,12.80134369
6838.8,66.26490831,12.80165925
6838.9,66.26491027,12.80197481
6839,66.26491223,12.80229038
6839.1,66.26491417,12.80260596
6839.2,66.26491611,12.80292155
6839.3,66.26491803,12.80323714
6839.4,66.26491995,12.80355274
6839.5,66.26492185,12.80386835
6839.6,66.26492374,12.80418396
6839.7,66.26492563,12.80449958
6839.8,66.2649275,12.80481521
6839.9,66.26492936,12.80513085
6840,66.26493122,12.80544649
6840.1,66.26493306,12.80576214
6840.2,66.26493489,12.8060778
6840.3,66.26493671,12.80639347
6840.4,66.26493853,12.80670914
6840.5,66.26494033,12.80702482
6840.6,66.26494212,12.80734051
6840.7,66.2649439,12.80765621
6840.8,66.26494567,12.80797191
6840.9,66.26494742,12.80828762
6841,66.26494917,12.80860334
6841.1,66.26495091,12.80891907
6841.2,66.26495263,12.8092348
6841.3,66.26495435,12.80955054
6841.4,66.26495605,12.80986629
6841.5,66.26495775,12.81018204
6841.6,66.26495943,12.81049781
6841.7,66.2649611,12.81081358
6841.8,66.26496276,12.81112936
6841.9,66.26496441,12.81144515
6842,66.26496605,12.81176094
6842.1,66.26496767,12.81207674
6842.2,66.26496929,12.81239255
6842.3,66.26497089,12.81270837
6842.4,66.26497249,12.8130242
6842.5,66.26497407,12.81334003
6842.6,66.26497564,12.81365587
6842.7,66.2649772,12.81397172
6842.8,66.26497874,12.81428758
6842.9,66.26498028,12.81460344
6843,66.2649818,12.81491931
6843.1,66.26498332,12.8152352
6843.2,66.26498482,12.81555108
6843.3,66.26498631,12.81586698
6843.4,66.26498778,12.81618289
6843.5,66.26498925,12.8164988
6843.6,66.2649907,12.81681472
6843.7,66.26499215,12.81713065
6843.8,66.26499358,12.81744659
6843.9,66.26499499,12.81776253
6844,66.2649964,12.81807848
6844.1,66.26499779,12.81839444
6844.2,66.26499918,12.81871041
6844.3,66.26500055,12.81902639
6844.4,66.26500192,12.81934238
6844.5,66.26500328,12.81965837
6844.6,66.26500465,12.81997437
6844.7,66.26500602,12.82029039
6844.8,66.26500739,12.8206064
6844.9,66.26500875,12.82092243
6845,66.26501012,12.82123847
6845.1,66.26501149,12.82155451
6845.2,66.26501285,12.82187056
6845.3,66.26501421,12.82218662
6845.4,66.26501558,12.82250269
6845.5,66.26501694,12.82281877
6845.6,66.2650183,12.82313485
6845.7,66.26501966,12.82345095
6845.8,66.26502102,12.82376705
6845.9,66.26502238,12.82408315
6846,66.26502374,12.82439927
6846.1,66.26502509,12.8247154
6846.2,66.26502645,12.82503153
6846.3,66.2650278,12.82534767
6846.4,66.26502916,12.82566382
6846.5,66.26503051,12.82597997
6846.6,66.26503186,12.82629614
6846.7,66.26503321,12.82661231
6846.8,66.26503455,12.82692849
6846.9,66.2650359,12.82724468
6847,66.26503724,12.82756087
6847.1,66.26503859,12.82787708
6847.2,66.26503993,12.82819329
6847.3,66.26504127,12.82850951
6847.4,66.2650426,12.82882573
6847.5,66.26504394,12.82914197
6847.6,66.26504527,12.82945821
6847.7,66.2650466,12.82977446
6847.8,66.26504793,12.83009072
6847.9,66.26504926,12.83040698
6848,66.26505058,12.83072325
6848.1,66.26505191,12.83103953
6848.2,66.26505323,12.83135582
6848.3,66.26505455,12.83167212
6848.4,66.26505586,12.83198842
6848.5,66.26505718,12.83230473
6848.6,66.26505849,12.83262105
6848.7,66.2650598,12.83293737
6848.8,66.2650611,12.8332537
6848.9,66.26506241,12.83357004
6849,66.26506371,12.83388639
6849.1,66.26506501,12.83420274
6849.2,66.2650663,12.83451911
6849.3,66.26506759,12.83483548
6849.4,66.26506888,12.83515185
6849.5,66.26507017,12.83546824
6849.6,66.26507145,12.83578463
6849.7,66.26507274,12.83610103
6849.8,66.26507401,12.83641743
6849.9,66.26507529,12.83673384
6850,66.26507656,12.83705026
6850.1,66.26507783,12.83736669
6850.2,66.26507909,12.83768313
6850.3,66.26508035,12.83799957
6850.4,66.26508161,12.83831602
6850.5,66.26508287,12.83863247
6850.6,66.26508412,12.83894893
6850.7,66.26508537,12.8392654
6850.8,66.26508661,12.83958188
6850.9,66.26508785,12.83989836
6851,66.26508909,12.84021485
6851.1,66.26509032,12.84053135
6851.2,66.26509155,12.84084786
6851.3,66.26509278,12.84116437
6851.4,66.265094,12.84148088
6851.5,66.26509522,12.84179741
6851.6,66.26509643,12.84211394
6851.7,66.26509764,12.84243048
6851.8,66.26509885,12.84274703
6851.9,66.26510005,12.84306358
6852,66.26510124,12.84338014
6852.1,66.26510244,12.8436967
6852.2,66.26510362,12.84401328
6852.3,66.26510481,12.84432985
6852.4,66.26510599,12.84464644
6852.5,66.26510716,12.84496303
6852.6,66.26510833,12.84527963
6852.7,66.2651095,12.84559624
6852.8,66.26511066,12.84591285
6852.9,66.26511182,12.84622947
6853,66.26511297,12.8465461
6853.1,66.26511412,12.84686273
6853.2,66.26511526,12.84717937
6853.3,66.2651164,12.84749601
6853.4,66.26511753,12.84781266
6853.5,66.26511866,12.84812932
6853.6,66.26511978,12.84844599
6853.7,66.2651209,12.84876266
6853.8,66.26512201,12.84907933
6853.9,66.26512311,12.84939602
6854,66.26512422,12.84971271
6854.1,66.26512531,12.8500294
6854.2,66.2651264,12.85034611
6854.3,66.26512749,12.85066281
6854.4,66.26512857,12.85097953
6854.5,66.26512964,12.85129625
6854.6,66.26513071,12.85161298
6854.7,66.26513177,12.85192971
6854.8,66.26513283,12.85224645
6854.9,66.26513388,12.8525632
6855,66.26513493,12.85287995
6855.1,66.26513597,12.85319671
6855.2,66.265137,12.85351347
6855.3,66.26513803,12.85383024
6855.4,66.26513905,12.85414702
6855.5,66.26514007,12.8544638
6855.6,66.26514108,12.85478059
6855.7,66.26514208,12.85509739
6855.8,66.26514308,12.85541419
6855.9,66.26514407,12.85573099
6856,66.26514506,12.85604781
6856.1,66.26514604,12.85636462
6856.2,66.26514701,12.85668145
6856.3,66.26514797,12.85699828
6856.4,66.26514893,12.85731511
6856.5,66.26514989,12.85763196
6856.6,66.26515083,12.8579488
6856.7,66.26515177,12.85826566
6856.8,66.2651527,12.85858252
6856.9,66.26515363,12.85889938
6857,66.26515455,12.85921625
6857.1,66.26515546,12.85953313
6857.2,66.26515636,12.85985001
6857.3,66.26515726,12.8601669
6857.4,66.26515815,12.86048379
6857.5,66.26515904,12.86080069
6857.6,66.26515991,12.86111759
6857.7,66.26516078,12.8614345
6857.8,66.26516165,12.86175142
6857.9,66.2651625,12.86206834
6858,66.26516335,12.86238527
6858.1,66.26516419,12.8627022
6858.2,66.26516502,12.86301914
6858.3,66.26516585,12.86333608
6858.4,66.26516666,12.86365303
6858.5,66.26516747,12.86396998
6858.6,66.26516827,12.86428694
