2210,-2.444693696,5.311434081
2211,-2.442212488,5.304103576
2212,-2.439211893,5.29615799
2213,-2.435336822,5.287886425
2214,-2.430480275,5.279906906
2215,-2.424960789,5.272707248
2216,-2.41907776,5.266533756
2217,-2.413432625,5.261426831
2218,-2.408338887,5.257072415
2219,-2.404080851,5.253024773
2220,-2.40031336,5.248663376
2221,-2.396380807,5.243853454
2222,-2.391597331,5.238953298
2223,-2.385534852,5.234541756
2224,-2.378131006,5.231601891
2225,-2.369528753,5.230792056
2226,-2.360045488,5.233113012
2227,-2.349905302,5.239967057
2228,-2.339961264,5.253805015
2229,-2.333742003,5.278162798
2230,-2.33943235,5.31472788
2231,-2.369063694,5.358431801
2232,-2.432145467,5.393159138
2233,-2.524174672,5.394969233
2234,-2.620930362,5.345740621
2235,-2.687563764,5.249220688
2236,-2.700708752,5.132584256
2237,-2.66198964,5.029970259
2238,-2.593263354,4.963147318
2239,-2.520670654,4.934694679
2240,-2.46196674,4.933464975
2241,-2.422401265,4.944314953
2242,-2.397968679,4.956212732
2243,-2.381895994,4.96468224
2244,-2.36967361,4.969904755
2245,-2.35942657,4.973033884
2246,-2.350398998,4.974926943
2247,-2.342097437,4.976106293
2248,-2.334325441,4.977059638
2249,-2.327180184,4.978072264
2250,-2.320718553,4.979404206
2251,-2.315238119,4.981024508
2252,-2.3109324,4.98289178
2253,-2.307949199,4.984601544
2254,-2.306271272,4.985921296
2255,-2.305630311,4.98640173
2256,-2.305570095,4.985973769
2257,-2.30580634,4.98473398
2258,-2.306122654,4.982933717
2259,-2.306496903,4.980781584
2260,-2.307022163,4.97839287
2261,-2.307971273,4.975775244
2262,-2.309379984,4.972784975
2263,-2.311190573,4.969163352
2264,-2.313165376,4.964759527
2265,-2.31509887,4.959721087
2266,-2.316861279,4.954077432
2267,-2.31842706,4.947868924
2268,-2.319760124,4.941239932
2269,-2.320756458,4.934180714
2270,-2.321405562,4.92679617
2271,-2.321772073,4.919072804
2272,-2.32170259,4.9110798
2273,-2.321147899,4.902896826
2274,-2.320009314,4.894682038
2275,-2.318420467,4.886574675
2276,-2.316525109,4.878609988
2277,-2.314338432,4.870851891
2278,-2.312028442,4.863295955
2279,-2.3096058,4.855838605
2280,-2.307120275,4.848401306
2281,-2.30454315,4.84085628
2282,-2.301668679,4.833183239
2283,-2.298398784,4.825538942
2284,-2.294724129,4.818026172
2285,-2.290762776,4.810718568
2286,-2.286554379,4.803640259
2287,-2.282085116,4.796727088
2288,-2.277380149,4.789939666
2289,-2.272312998,4.783306255
2290,-2.266810699,4.776942941
2291,-2.260698144,4.770955024
2292,-2.254110936,4.765643725
2293,-2.247126932,4.761056213
2294,-2.239890538,4.75739082
2295,-2.232415031,4.754708763
2296,-2.22483282,4.75331025
2297,-2.217401588,4.753467561
2298,-2.210606145,4.75543661
2299,-2.20515891,4.759458249
2300,-2.202132473,4.765299302
2301,-2.202731809,4.772103388
2302,-2.207618008,4.778169272
2303,-2.216680272,4.781291744
2304,-2.228146178,4.779455105
2305,-2.239243664,4.771765481
2306,-2.246982768,4.759226436
2307,-2.249413558,4.744157853
2308,-2.246189472,4.729548534
2309,-2.238575484,4.717971092
2310,-2.228722698,4.710817575
2311,-2.218849452,4.708235424
2312,-2.21071905,4.70972141
2313,-2.205818795,4.714283074
2314,-2.205090662,4.720527811
2315,-2.209286052,4.726608668
2316,-2.218242269,4.730409213
2317,-2.230747415,4.72973578
2318,-2.244426478,4.723346746
2319,-2.256425125,4.711183834
2320,-2.264330382,4.694837466
2321,-2.267005121,4.676748171
2322,-2.264779062,4.659443245
2323,-2.259087493,4.644613688
2324,-2.25172705,4.632828156
2325,-2.244193305,4.623830074
2326,-2.237239532,4.61674666
2327,-2.231170471,4.610911503
2328,-2.225979247,4.605732685
2329,-2.221463206,4.600763467
2330,-2.217290835,4.595849914
2331,-2.213322764,4.590958284
2332,-2.209285758,4.586183659
2333,-2.205122083,4.581702533
2334,-2.200912459,4.577724779
2335,-2.196785207,4.574383664
2336,-2.192958603,4.571922499
2337,-2.189966507,4.570251626
2338,-2.188190155,4.569186121
2339,-2.188036538,4.568078606
2340,-2.189388018,4.566270166
2341,-2.19194021,4.56314391
2342,-2.195005426,4.55826839
2343,-2.197846528,4.551714593
2344,-2.199908204,4.543775028
2345,-2.20090373,4.534910177
2346,-2.200748342,4.525599153
2347,-2.199577376,4.516139047
2348,-2.197512098,4.506763814
2349,-2.19476848,4.497554426
2350,-2.191476487,4.488643385
2351,-2.18777026,4.479902175
2352,-2.183684065,4.471193246
2353,-2.179105605,4.46244572
2354,-2.173828723,4.453739977
2355,-2.167685849,4.445179454
2356,-2.160566551,4.437111734
2357,-2.152506261,4.429816739
2358,-2.143778998,4.423775388
2359,-2.13476955,4.41911997
2360,-2.126053346,4.415843241
2361,-2.117989029,4.413700122
2362,-2.110795305,4.412254751
2363,-2.104386929,4.411141805
2364,-2.098660174,4.410193015
2365,-2.09342736,4.409291144
2366,-2.088566064,4.408464215
2367,-2.08405224,4.40774993
2368,-2.079909118,4.407111307
2369,-2.076210899,4.406595973
2370,-2.073014519,4.406031577
2371,-2.070292533,4.40529675
2372,-2.067919488,4.404260045
2373,-2.065770079,4.402789982
2374,-2.063624516,4.400903988
2375,-2.06123955,4.398656603
2376,-2.05842637,4.396345541
2377,-2.055263164,4.394176738
2378,-2.051915648,4.392463964
2379,-2.04856602,4.391166227
2380,-2.045446862,4.390327234
2381,-2.042726535,4.38984576
2382,-2.040570246,4.389462227
2383,-2.038937451,4.388994637
2384,-2.037713584,4.388213639
2385,-2.03656803,4.38706503
2386,-2.0353691,4.385673609
2387,-2.03402222,4.38418774
2388,-2.032628384,4.382776183
2389,-2.031298728,4.381509856
2390,-2.030164845,4.38026421
2391,-2.029102172,4.378907628
2392,-2.028012998,4.3774299
2393,-2.026792484,4.376076808
2394,-2.025430396,4.374945916
2395,-2.024101437,4.37425295
2396,-2.023135363,4.37405232
2397,-2.022784859,4.374193024
2398,-2.023094146,4.374442862
2399,-2.024181542,4.374616819
2400,-2.026030731,4.374495708
2401,-2.028564559,4.373873478
2402,-2.031631465,4.372496711
2403,-2.035021913,4.370283847
2404,-2.038465423,4.3671672
2405,-2.041634171,4.363251506
2406,-2.044446574,4.358746419
2407,-2.046858643,4.353885158
2408,-2.048967871,4.348678567
2409,-2.050801292,4.343248416
2410,-2.052405852,4.3375213
2411,-2.053758095,4.33153492
2412,-2.054807479,4.325206205
2413,-2.055544375,4.318633387
2414,-2.055858157,4.311747257
2415,-2.055679403,4.304659694
2416,-2.054999304,4.297468693
2417,-2.053809246,4.290271938
2418,-2.052147228,4.283093004
2419,-2.05002798,4.275992162
2420,-2.047512598,4.268955766
2421,-2.044482105,4.26201105
2422,-2.040988143,4.255240914
2423,-2.036971961,4.248658526
2424,-2.032365449,4.242373427
2425,-2.02724729,4.236587065
2426,-2.021618374,4.231297919
2427,-2.015570069,4.226766273
2428,-2.009271805,4.223045854
2429,-2.002905694,4.220250258
2430,-1.996639645,4.218433754
2431,-1.990770002,4.217528331
2432,-1.985566219,4.217347814
2433,-1.981082848,4.21772371
2434,-1.977444444,4.218378532
2435,-1.974610662,4.219134394
2436,-1.972432305,4.219743721
2437,-1.970872987,4.220183822
2438,-1.969773894,4.220302701
2439,-1.968966284,4.22004421
2440,-1.968331012,4.219434908
2441,-1.96778531,4.21852451
2442,-1.967186842,4.217375933
2443,-1.96650249,4.216121599
2444,-1.965781877,4.214844278
2445,-1.965061394,4.213567149
2446,-1.964317872,4.212326577
2447,-1.96362404,4.211168872
2448,-1.963029421,4.210176678
2449,-1.9626398,4.209264045
2450,-1.962478268,4.208394596
2451,-1.962604265,4.207555109
2452,-1.96301448,4.2065902
2453,-1.963589843,4.205526234
2454,-1.96436663,4.204386317
2455,-1.965450497,4.203084477
2456,-1.966781825,4.201633831
2457,-1.968380198,4.19984265
2458,-1.970126399,4.197737362
2459,-1.97187471,4.195225641
2460,-1.973651354,4.192426522
2461,-1.975383351,4.189294044
2462,-1.977024355,4.185901174
2463,-1.978560854,4.182188836
2464,-1.979910301,4.178207099
2465,-1.981003695,4.17406541
2466,-1.98191382,4.16981008
2467,-1.982535648,4.165527418
2468,-1.983073968,4.161295968
2469,-1.983551816,4.157079432
2470,-1.984074217,4.152791837
2471,-1.98455507,4.148328355
2472,-1.98499429,4.143689237
2473,-1.985260169,4.138842533
2474,-1.985257476,4.133779308
2475,-1.984954334,4.128631578
2476,-1.98430562,4.123472116
2477,-1.983316046,4.11845525
2478,-1.982140259,4.113576719
2479,-1.980792058,4.108895261
2480,-1.979425644,4.104406416
2481,-1.978027641,4.100051069
2482,-1.976607354,4.095734109
2483,-1.97515138,4.091396716
2484,-1.973578381,4.087088461
2485,-1.971829829,4.082822755
2486,-1.969896798,4.078694286
2487,-1.967829027,4.074784121
2488,-1.965757362,4.071123734
2489,-1.963740389,4.067699375
2490,-1.961859174,4.064461359
2491,-1.960181276,4.061301555
2492,-1.958679678,4.058102821
2493,-1.957376736,4.054829258
2494,-1.956092557,4.051368182
2495,-1.95479118,4.047697284
2496,-1.953400797,4.043771783
2497,-1.951759663,4.039690553
2498,-1.949728892,4.035516439
2499,-1.947335792,4.031366263
2500,-1.944526832,4.027405728
2501,-1.941432513,4.023666049
2502,-1.938034876,4.020334832
2503,-1.934414858,4.017362254
2504,-1.930670551,4.014909002
2505,-1.926873149,4.013019252
2506,-1.923196741,4.01165265
2507,-1.919770262,4.010840566
2508,-1.916741118,4.010426954
2509,-1.914211877,4.010327443
2510,-1.912120144,4.010403488
2511,-1.910403753,4.010516524
2512,-1.909111378,4.0107474
2513,-1.908181026,4.010957477
2514,-1.907670826,4.011133747
2515,-1.907496383,4.011173114
2516,-1.907622068,4.011053088
2517,-1.907989718,4.01078678
2518,-1.908634944,4.010396665
2519,-1.909580208,4.009847036
2520,-1.910786004,4.008963372
2521,-1.912203337,4.007664956
2522,-1.913599421,4.006004418
2523,-1.914880262,4.003972596
2524,-1.915969035,4.001770406
2525,-1.916856485,3.999491789
2526,-1.917694459,3.99713292
2527,-1.918402464,3.994742733
2528,-1.919038604,3.992308095
2529,-1.919477683,3.989949194
2530,-1.919884753,3.98772
2531,-1.920250757,3.985714067
2532,-1.920705034,3.98396278
2533,-1.921479562,3.982412962
2534,-1.922619027,3.980993154
2535,-1.92432871,3.979534073
2536,-1.926532955,3.9778391
2537,-1.929155867,3.975711664
2538,-1.932134537,3.973013242
2539,-1.935276506,3.969574291
2540,-1.938277728,3.965404071
2541,-1.940985821,3.960508009
2542,-1.943159884,3.955034581
2543,-1.944666761,3.949199119
2544,-1.945445374,3.943261056
2545,-1.945572887,3.937416673
2546,-1.945206359,3.931812479
2547,-1.944417978,3.926492574
2548,-1.943315297,3.921522885
2549,-1.942063178,3.9169556
2550,-1.940799118,3.912727631
2551,-1.93961625,3.90884701
2552,-1.938540104,3.905034273
2553,-1.937584037,3.901346778
2554,-1.936628048,3.897660945
2555,-1.935672136,3.893976776
2556,-1.934680862,3.890272315
2557,-1.93351759,3.886609989
2558,-1.932217964,3.883011712
2559,-1.930729882,3.879640925
2560,-1.929146274,3.876505797
2561,-1.927551452,3.873707125
2562,-1.926046459,3.87116037
2563,-1.924644637,3.868922518
2564,-1.923446862,3.866909184
2565,-1.922360424,3.865111758
2566,-1.921534937,3.863525094
2567,-1.921005549,3.862170938
